NO,REG_DATE,PM2.5,PM10.0,Temperature,Huminity,TVOC,CO2,weekday
5477,2020-04-05 19:16:00,8.12,6.19,19.7,18.7,1.76,3.1,Sunday
5478,2020-04-05 19:17:00,7.83,6.19,19.7,18.9,1.76,3.08,Sunday
5479,2020-04-05 19:18:00,8.12,6.19,19.7,18.9,1.76,3.14,Sunday
5480,2020-04-05 19:19:00,7.54,6.19,19.7,19.0,1.75,3.13,Sunday
5481,2020-04-05 19:20:00,7.83,6.19,19.7,19.0,1.78,3.12,Sunday
5482,2020-04-05 19:21:00,8.12,6.19,19.7,19.0,1.77,3.12,Sunday
5483,2020-04-05 19:22:00,7.54,6.19,19.7,19.0,1.77,3.12,Sunday
5484,2020-04-05 19:23:00,8.12,6.19,19.7,19.0,1.78,3.15,Sunday
5485,2020-04-05 19:24:00,7.83,6.19,19.6,19.1,1.77,3.16,Sunday
5486,2020-04-05 19:25:00,8.7,6.19,19.6,19.1,1.77,3.09,Sunday
5487,2020-04-05 19:26:00,8.41,6.19,19.6,19.1,1.75,3.14,Sunday
5488,2020-04-05 19:27:00,7.83,6.19,19.6,19.1,1.76,3.18,Sunday
5489,2020-04-05 19:28:00,7.83,6.19,19.6,19.2,1.75,3.17,Sunday
5490,2020-04-05 19:29:00,8.41,6.19,19.6,19.3,1.77,3.18,Sunday
5491,2020-04-05 19:30:00,7.54,6.19,19.6,19.3,1.74,3.23,Sunday
5492,2020-04-05 19:31:00,7.83,6.19,19.6,19.4,1.78,3.16,Sunday
5493,2020-04-05 19:32:00,8.12,6.19,19.6,19.4,1.76,3.13,Sunday
5494,2020-04-05 19:33:00,7.83,6.19,19.6,19.5,1.77,3.25,Sunday
5495,2020-04-05 19:34:00,7.54,6.19,19.6,19.5,1.76,3.18,Sunday
5496,2020-04-05 19:35:00,7.54,6.19,19.6,19.6,1.78,3.21,Sunday
5497,2020-04-05 19:36:00,8.12,6.19,19.6,19.6,1.77,3.22,Sunday
5498,2020-04-05 19:37:00,8.12,6.19,19.6,19.6,1.76,3.25,Sunday
5499,2020-04-05 19:38:00,7.83,6.19,19.6,19.6,1.76,3.24,Sunday
5500,2020-04-05 19:39:00,8.12,6.19,19.6,19.7,1.76,3.23,Sunday
5501,2020-04-05 19:40:00,8.7,6.19,19.6,19.8,1.78,3.27,Sunday
5502,2020-04-05 19:41:00,8.99,6.19,19.6,19.9,1.78,3.28,Sunday
5503,2020-04-05 19:42:00,7.25,6.19,19.6,19.9,1.78,3.24,Sunday
5504,2020-04-05 19:43:00,7.25,6.19,19.6,19.9,1.77,3.29,Sunday
5505,2020-04-05 19:44:00,7.83,6.19,19.6,19.9,1.77,3.28,Sunday
5506,2020-04-05 19:45:00,7.54,6.19,19.6,19.9,1.79,3.26,Sunday
5507,2020-04-05 19:46:00,8.12,6.19,19.6,20.0,1.77,3.29,Sunday
5508,2020-04-05 19:47:00,7.83,6.19,19.6,20.0,1.78,3.23,Sunday
5509,2020-04-05 19:48:00,6.96,6.19,19.6,20.0,1.77,3.32,Sunday
5510,2020-04-05 19:49:00,8.12,6.19,19.6,20.1,1.77,3.33,Sunday
5511,2020-04-05 19:50:00,7.25,6.19,19.6,20.1,1.78,3.35,Sunday
5512,2020-04-05 19:51:00,7.54,6.19,19.6,20.2,1.79,3.35,Sunday
5513,2020-04-05 19:52:00,7.25,6.19,19.6,20.2,1.8,3.31,Sunday
5514,2020-04-05 19:53:00,7.83,6.19,19.6,20.2,1.79,3.32,Sunday
5515,2020-04-05 19:54:00,7.25,6.19,19.6,20.2,1.79,3.35,Sunday
5516,2020-04-05 19:55:00,8.12,6.19,19.6,20.3,1.78,3.36,Sunday
5517,2020-04-05 19:56:00,6.96,6.19,19.6,20.3,1.79,3.34,Sunday
5518,2020-04-05 19:57:00,8.41,6.19,19.6,20.3,1.8,3.34,Sunday
5519,2020-04-05 19:58:00,8.41,6.19,19.6,20.3,1.78,3.38,Sunday
5520,2020-04-05 19:59:00,8.41,6.19,19.6,20.4,1.78,3.35,Sunday
5521,2020-04-05 20:00:00,7.25,6.19,19.6,20.4,1.77,3.35,Sunday
5522,2020-04-05 20:01:00,7.54,6.19,19.5,20.5,1.79,3.42,Sunday
5523,2020-04-05 20:02:00,6.96,6.19,19.5,20.5,1.78,3.35,Sunday
5524,2020-04-05 20:03:00,8.12,6.19,19.5,20.5,1.78,3.43,Sunday
5525,2020-04-05 20:04:00,7.25,6.19,19.5,20.5,1.79,3.39,Sunday
5526,2020-04-05 20:05:00,7.83,6.19,19.6,20.5,1.8,3.4,Sunday
5527,2020-04-05 20:06:00,7.25,6.19,19.5,20.6,1.79,3.4,Sunday
5528,2020-04-05 20:07:00,7.25,6.19,19.5,20.6,1.79,3.42,Sunday
5529,2020-04-05 20:08:00,6.96,6.19,19.5,20.7,1.77,3.43,Sunday
5530,2020-04-05 20:09:00,7.54,6.19,19.5,20.7,1.79,3.44,Sunday
5531,2020-04-05 20:10:00,7.54,6.19,19.5,20.7,1.79,3.45,Sunday
5532,2020-04-05 20:11:00,7.54,6.19,19.5,20.8,1.8,3.47,Sunday
5533,2020-04-05 20:12:00,8.12,6.19,19.5,20.9,1.8,3.44,Sunday
5534,2020-04-05 20:13:00,7.54,6.19,19.5,20.9,1.79,3.47,Sunday
5535,2020-04-05 20:14:00,6.96,6.19,19.5,20.9,1.78,3.51,Sunday
5536,2020-04-05 20:15:00,7.25,6.19,19.5,21.0,1.81,3.46,Sunday
5537,2020-04-05 20:16:00,10.16,12.38,19.5,20.9,1.8,3.48,Sunday
5538,2020-04-05 20:17:00,8.41,6.19,19.5,21.0,1.8,3.48,Sunday
5539,2020-04-05 20:18:00,6.96,6.19,19.5,21.1,1.8,3.49,Sunday
5540,2020-04-05 20:19:00,6.38,6.19,19.5,21.1,1.79,3.51,Sunday
5541,2020-04-05 20:20:00,6.96,6.19,19.5,21.1,1.78,3.56,Sunday
5542,2020-04-05 20:21:00,7.25,6.19,19.5,21.1,1.8,3.5,Sunday
5543,2020-04-05 20:22:00,6.67,6.19,19.5,21.1,1.79,3.51,Sunday
5544,2020-04-05 20:23:00,7.83,6.19,19.5,21.2,1.78,3.54,Sunday
5545,2020-04-05 20:24:00,7.54,6.19,19.5,21.2,1.79,3.51,Sunday
5546,2020-04-05 20:25:00,7.54,6.19,19.5,21.2,1.81,3.55,Sunday
5547,2020-04-05 20:26:00,6.96,6.19,19.5,21.2,1.81,3.5,Sunday
5548,2020-04-05 20:27:00,7.54,6.19,19.5,21.3,1.79,3.55,Sunday
5549,2020-04-05 20:28:00,7.25,6.19,19.5,21.3,1.81,3.53,Sunday
5550,2020-04-05 20:29:00,7.25,6.19,19.5,21.3,1.81,3.49,Sunday
5551,2020-04-05 20:30:00,6.96,6.19,19.5,21.3,1.81,3.53,Sunday
5552,2020-04-05 20:31:00,7.54,6.19,19.5,21.3,1.8,3.54,Sunday
5553,2020-04-05 20:32:00,6.96,6.19,19.5,21.4,1.81,3.56,Sunday
5554,2020-04-05 20:33:00,7.83,6.19,19.5,21.4,1.8,3.57,Sunday
5555,2020-04-05 20:34:00,7.54,6.19,19.5,21.5,1.81,3.57,Sunday
5556,2020-04-05 20:35:00,7.83,6.19,19.5,21.5,1.82,3.56,Sunday
5557,2020-04-05 20:36:00,7.54,6.19,19.5,21.5,1.8,3.57,Sunday
5558,2020-04-05 20:37:00,6.96,6.19,19.4,21.6,1.82,3.58,Sunday
5559,2020-04-05 20:38:00,7.54,6.19,19.4,21.6,1.8,3.58,Sunday
5560,2020-04-05 20:39:00,7.83,6.19,19.4,21.6,1.79,3.57,Sunday
5561,2020-04-05 20:40:00,7.83,6.19,19.4,21.6,1.79,3.62,Sunday
5562,2020-04-05 20:41:00,6.96,6.19,19.4,21.6,1.8,3.61,Sunday
5563,2020-04-05 20:42:00,7.25,6.19,19.4,21.6,1.79,3.6,Sunday
5564,2020-04-05 20:43:00,6.96,6.19,19.4,21.6,1.8,3.63,Sunday
5565,2020-04-05 20:44:00,6.96,6.19,19.4,21.6,1.79,3.63,Sunday
5566,2020-04-05 20:45:00,7.54,6.19,19.4,21.7,1.8,3.56,Sunday
5567,2020-04-05 20:46:00,8.7,6.19,19.4,21.7,1.79,3.65,Sunday
5568,2020-04-05 20:47:00,8.7,6.19,19.4,21.7,1.8,3.58,Sunday
5569,2020-04-05 20:48:00,7.83,6.19,19.4,21.7,1.81,3.63,Sunday
5570,2020-04-05 20:49:00,7.25,6.19,19.4,21.8,1.82,3.63,Sunday
5571,2020-04-05 20:50:00,6.96,6.19,19.4,21.8,1.8,3.66,Sunday
5572,2020-04-05 20:51:00,7.25,6.19,19.4,21.8,1.82,3.59,Sunday
5573,2020-04-05 20:52:00,7.83,6.19,19.4,21.9,1.82,3.69,Sunday
5574,2020-04-05 20:53:00,7.54,6.19,19.4,21.9,1.83,3.65,Sunday
5575,2020-04-05 20:54:00,7.25,6.19,19.4,22.0,1.82,3.64,Sunday
5576,2020-04-05 20:55:00,6.67,6.19,19.3,22.0,1.81,3.66,Sunday
5577,2020-04-05 20:56:00,6.67,6.19,19.3,22.1,1.82,3.67,Sunday
5578,2020-04-05 20:57:00,6.67,6.19,19.3,22.1,1.78,3.64,Sunday
5579,2020-04-05 20:58:00,7.25,6.19,19.3,22.1,1.81,3.68,Sunday
5580,2020-04-05 20:59:00,7.25,6.19,19.3,22.1,1.81,3.71,Sunday
5581,2020-04-05 21:00:00,7.25,6.19,19.3,22.1,1.8,3.7,Sunday
5582,2020-04-05 21:01:00,7.54,6.19,19.3,22.2,1.83,3.65,Sunday
5583,2020-04-05 21:02:00,7.25,6.19,19.3,22.2,1.83,3.7,Sunday
5584,2020-04-05 21:03:00,7.83,6.19,19.3,22.2,1.81,3.73,Sunday
5585,2020-04-05 21:04:00,7.54,6.19,19.3,22.2,1.82,3.71,Sunday
5586,2020-04-05 21:05:00,7.25,6.19,19.3,22.3,1.85,3.68,Sunday
5587,2020-04-05 21:06:00,7.83,6.19,19.3,22.3,1.82,3.69,Sunday
5588,2020-04-05 21:07:00,7.54,6.19,19.3,22.3,1.84,3.7,Sunday
5589,2020-04-05 21:08:00,7.54,6.19,19.3,22.3,1.84,3.7,Sunday
5590,2020-04-05 21:09:00,7.54,6.19,19.3,22.3,1.82,3.71,Sunday
5591,2020-04-05 21:10:00,7.54,6.19,19.3,22.3,1.85,3.69,Sunday
5592,2020-04-05 21:11:00,7.25,6.19,19.3,22.3,1.84,3.76,Sunday
5593,2020-04-05 21:12:00,6.96,6.19,19.3,22.3,1.85,3.72,Sunday
5594,2020-04-05 21:13:00,7.83,6.19,19.3,22.4,1.83,3.72,Sunday
5595,2020-04-05 21:14:00,8.12,6.19,19.4,22.4,1.84,3.69,Sunday
5596,2020-04-05 21:15:00,7.25,6.19,19.4,22.4,1.83,3.78,Sunday
5597,2020-04-05 21:16:00,9.58,6.19,19.3,22.5,1.83,3.72,Sunday
5598,2020-04-05 21:17:00,7.25,6.19,19.4,22.4,1.8,3.69,Sunday
5599,2020-04-05 21:18:00,6.67,6.19,19.4,22.4,1.82,3.75,Sunday
5600,2020-04-05 21:19:00,7.25,6.19,19.4,22.5,1.84,3.72,Sunday
5601,2020-04-05 21:20:00,6.38,6.19,19.4,22.4,1.82,3.74,Sunday
5602,2020-04-05 21:21:00,7.54,6.19,19.4,22.4,1.84,3.75,Sunday
5603,2020-04-05 21:22:00,7.25,6.19,19.3,22.5,1.83,3.7,Sunday
5604,2020-04-05 21:23:00,7.25,6.19,19.4,22.5,1.84,3.77,Sunday
5605,2020-04-05 21:24:00,6.67,6.19,19.4,22.5,1.81,3.77,Sunday
5606,2020-04-05 21:25:00,6.96,6.19,19.4,22.5,1.83,3.74,Sunday
5607,2020-04-05 21:26:00,8.99,6.19,19.4,22.5,1.83,3.76,Sunday
5608,2020-04-05 21:27:00,9.29,6.19,19.3,22.5,1.84,3.75,Sunday
5609,2020-04-05 21:28:00,9.58,6.19,19.4,22.6,1.84,3.76,Sunday
5610,2020-04-05 21:29:00,10.16,6.19,19.4,22.5,1.83,3.77,Sunday
5611,2020-04-05 21:30:00,7.25,6.19,19.4,22.6,1.81,3.78,Sunday
5612,2020-04-05 21:31:00,7.25,6.19,19.4,22.6,1.83,3.76,Sunday
5613,2020-04-05 21:32:00,7.25,6.19,19.4,22.6,1.83,3.72,Sunday
5614,2020-04-05 21:33:00,7.54,6.19,19.4,22.6,1.83,3.79,Sunday
5615,2020-04-05 21:34:00,6.67,6.19,19.4,22.6,1.82,3.76,Sunday
5616,2020-04-05 21:35:00,6.67,6.19,19.4,22.6,1.84,3.73,Sunday
5617,2020-04-05 21:36:00,7.54,6.19,19.3,22.7,1.88,3.78,Sunday
5618,2020-04-05 21:37:00,9.87,6.19,19.3,22.7,1.94,3.82,Sunday
5619,2020-04-05 21:38:00,9.29,6.19,19.3,22.7,1.95,3.8,Sunday
5620,2020-04-05 21:39:00,7.83,6.19,19.3,22.8,1.93,3.76,Sunday
5621,2020-04-05 21:40:00,6.38,6.19,19.3,22.8,1.93,3.82,Sunday
5622,2020-04-05 21:41:00,7.25,6.19,19.3,22.8,1.92,3.77,Sunday
5623,2020-04-05 21:42:00,7.25,6.19,19.3,22.8,1.92,3.8,Sunday
5624,2020-04-05 21:43:00,7.54,6.19,19.3,22.9,1.91,3.83,Sunday
5625,2020-04-05 21:44:00,6.96,6.19,19.3,22.9,1.87,3.77,Sunday
5626,2020-04-05 21:45:00,6.38,6.19,19.4,22.8,1.89,3.83,Sunday
5627,2020-04-05 21:46:00,6.67,6.19,19.4,22.9,1.89,3.81,Sunday
5628,2020-04-05 21:47:00,6.67,6.19,19.4,22.9,1.87,3.81,Sunday
5629,2020-04-05 21:48:00,6.96,6.19,19.3,22.9,1.87,3.8,Sunday
5630,2020-04-05 21:49:00,6.96,6.19,19.3,22.9,1.86,3.85,Sunday
5631,2020-04-05 21:50:00,6.67,6.19,19.3,23.0,1.87,3.84,Sunday
5632,2020-04-05 21:51:00,6.38,6.19,19.3,22.9,1.87,3.83,Sunday
5633,2020-04-05 21:52:00,6.96,6.19,19.3,23.0,1.87,3.81,Sunday
5634,2020-04-05 21:53:00,8.12,6.19,19.3,23.0,1.85,3.84,Sunday
5635,2020-04-05 21:54:00,7.83,6.19,19.3,23.0,1.86,3.8,Sunday
5636,2020-04-05 21:55:00,7.54,6.19,19.3,23.0,1.86,3.83,Sunday
5637,2020-04-05 21:56:00,7.83,6.19,19.3,23.0,1.86,3.81,Sunday
5638,2020-04-05 21:57:00,6.96,6.19,19.3,23.0,1.84,3.84,Sunday
5639,2020-04-05 21:58:00,6.67,6.19,19.3,23.1,1.87,3.81,Sunday
5640,2020-04-05 21:59:00,6.38,6.19,19.3,23.0,1.84,3.9,Sunday
5641,2020-04-05 22:00:00,6.67,6.19,19.3,23.1,1.87,3.8,Sunday
5642,2020-04-05 22:01:00,7.25,6.19,19.3,23.0,1.87,3.82,Sunday
5643,2020-04-05 22:02:00,6.96,6.19,19.3,23.1,1.88,3.83,Sunday
5644,2020-04-05 22:03:00,7.25,6.19,19.3,23.1,1.84,3.83,Sunday
5645,2020-04-05 22:04:00,6.96,6.19,19.3,23.1,1.83,3.87,Sunday
5646,2020-04-05 22:05:00,7.25,6.19,19.3,23.2,1.86,3.84,Sunday
5647,2020-04-05 22:06:00,7.54,6.19,19.3,23.2,1.87,3.83,Sunday
5648,2020-04-05 22:07:00,8.41,6.19,19.3,23.2,1.86,3.82,Sunday
5649,2020-04-05 22:08:00,8.41,6.19,19.3,23.2,1.85,3.88,Sunday
5650,2020-04-05 22:09:00,6.67,6.19,19.3,23.3,1.85,3.82,Sunday
5651,2020-04-05 22:10:00,8.7,6.19,19.3,23.3,1.88,3.89,Sunday
5652,2020-04-05 22:11:00,8.41,6.19,19.3,23.3,1.86,3.87,Sunday
5653,2020-04-05 22:12:00,7.54,6.19,19.3,23.3,1.86,3.93,Sunday
5654,2020-04-05 22:13:00,7.25,6.19,19.3,23.3,1.88,3.87,Sunday
5655,2020-04-05 22:14:00,8.12,6.19,19.3,23.3,1.89,3.89,Sunday
5656,2020-04-05 22:15:00,7.25,6.19,19.3,23.3,1.89,3.85,Sunday
5657,2020-04-05 22:16:00,6.96,6.19,19.3,23.3,1.88,3.83,Sunday
5658,2020-04-05 22:17:00,6.67,6.19,19.3,23.3,1.86,3.9,Sunday
5659,2020-04-05 22:18:00,6.67,6.19,19.3,23.4,1.86,3.91,Sunday
5660,2020-04-05 22:19:00,6.09,6.19,19.3,23.3,1.88,3.83,Sunday
5661,2020-04-05 22:20:00,6.67,6.19,19.3,23.4,1.87,3.88,Sunday
5662,2020-04-05 22:21:00,6.96,6.19,19.3,23.4,1.87,3.85,Sunday
5663,2020-04-05 22:22:00,6.67,6.19,19.3,23.4,1.87,3.89,Sunday
5664,2020-04-05 22:23:00,8.12,6.19,19.3,23.4,1.87,3.85,Sunday
5665,2020-04-05 22:24:00,8.7,6.19,19.3,23.4,1.87,3.87,Sunday
5666,2020-04-05 22:25:00,7.25,6.19,19.3,23.4,1.88,3.92,Sunday
5667,2020-04-05 22:26:00,8.41,6.19,19.3,23.4,1.89,3.87,Sunday
5668,2020-04-05 22:27:00,7.54,6.19,19.3,23.5,1.88,3.93,Sunday
5669,2020-04-05 22:28:00,6.67,6.19,19.2,23.5,1.85,3.9,Sunday
5670,2020-04-05 22:29:00,7.25,6.19,19.2,23.5,1.87,3.89,Sunday
5671,2020-04-05 22:30:00,7.54,6.19,19.3,23.5,1.87,3.88,Sunday
5672,2020-04-05 22:31:00,7.83,6.19,19.3,23.5,1.89,3.93,Sunday
5673,2020-04-05 22:32:00,7.54,6.19,19.3,23.5,1.86,3.91,Sunday
5674,2020-04-05 22:33:00,6.09,6.19,19.3,23.5,1.87,3.9,Sunday
5675,2020-04-05 22:34:00,6.96,6.19,19.3,23.5,1.89,3.94,Sunday
5676,2020-04-05 22:35:00,9.58,6.19,19.2,23.5,1.88,3.94,Sunday
5677,2020-04-05 22:36:00,10.45,12.38,19.2,23.5,1.86,3.95,Sunday
5678,2020-04-05 22:37:00,9.87,6.19,19.2,23.6,1.88,3.89,Sunday
5679,2020-04-05 22:38:00,7.83,6.19,19.2,23.6,1.87,3.93,Sunday
5680,2020-04-05 22:39:00,6.67,6.19,19.3,23.6,1.86,3.94,Sunday
5681,2020-04-05 22:40:00,6.67,6.19,19.3,23.6,1.88,3.88,Sunday
5682,2020-04-05 22:41:00,8.41,6.19,19.3,23.6,1.86,3.92,Sunday
5683,2020-04-05 22:42:00,8.41,6.19,19.3,23.6,1.87,3.93,Sunday
5684,2020-04-05 22:43:00,8.99,6.19,19.3,23.5,1.89,3.9,Sunday
5685,2020-04-05 22:44:00,6.67,6.19,19.3,23.5,1.9,3.86,Sunday
5686,2020-04-05 22:45:00,8.7,6.19,19.3,23.5,1.86,3.94,Sunday
5687,2020-04-05 22:46:00,7.54,6.19,19.3,23.5,1.89,3.89,Sunday
5688,2020-04-05 22:47:00,6.67,6.19,19.3,23.5,1.89,3.88,Sunday
5689,2020-04-05 22:48:00,6.67,6.19,19.3,23.5,1.89,3.87,Sunday
5690,2020-04-05 22:49:00,6.96,6.19,19.3,23.5,1.9,3.9,Sunday
5691,2020-04-05 22:50:00,7.25,6.19,19.3,23.5,1.89,3.91,Sunday
5692,2020-04-05 22:51:00,7.25,6.19,19.3,23.5,1.88,3.9,Sunday
5693,2020-04-05 22:52:00,7.54,6.19,19.3,23.5,1.88,3.9,Sunday
5694,2020-04-05 22:53:00,7.25,6.19,19.3,23.5,1.91,3.93,Sunday
5695,2020-04-05 22:54:00,6.96,6.19,19.3,23.5,1.89,3.89,Sunday
5696,2020-04-05 22:55:00,6.67,6.19,19.3,23.6,1.9,3.86,Sunday
5697,2020-04-05 22:56:00,7.25,6.19,19.2,23.6,1.89,3.92,Sunday
5698,2020-04-05 22:57:00,8.41,6.19,19.2,23.6,1.87,3.91,Sunday
5699,2020-04-05 22:58:00,7.25,6.19,19.2,23.6,1.89,3.89,Sunday
5700,2020-04-05 22:59:00,6.96,6.19,19.2,23.7,1.89,3.95,Sunday
5701,2020-04-05 23:00:00,6.67,6.19,19.2,23.7,1.89,3.96,Sunday
5702,2020-04-05 23:01:00,7.25,6.19,19.2,23.6,1.9,3.89,Sunday
5703,2020-04-05 23:02:00,7.25,6.19,19.2,23.7,1.89,3.88,Sunday
5704,2020-04-05 23:03:00,7.25,6.19,19.2,23.7,1.89,3.9,Sunday
5705,2020-04-05 23:04:00,7.83,6.19,19.2,23.7,1.9,3.91,Sunday
5706,2020-04-05 23:05:00,7.25,6.19,19.2,23.7,1.88,3.94,Sunday
5707,2020-04-05 23:06:00,7.83,6.19,19.2,23.7,1.9,3.9,Sunday
5708,2020-04-05 23:07:00,6.38,6.19,19.2,23.7,1.91,3.9,Sunday
5709,2020-04-05 23:08:00,7.25,6.19,19.2,23.7,1.89,3.96,Sunday
5710,2020-04-05 23:09:00,7.25,6.19,19.2,23.7,1.9,3.9,Sunday
5711,2020-04-05 23:10:00,6.96,6.19,19.2,23.7,1.9,3.89,Sunday
5712,2020-04-05 23:11:00,7.25,6.19,19.2,23.7,1.92,3.92,Sunday
5713,2020-04-05 23:12:00,7.54,6.19,19.2,23.7,1.91,3.92,Sunday
5714,2020-04-05 23:13:00,6.38,6.19,19.2,23.7,1.9,3.92,Sunday
5715,2020-04-05 23:14:00,11.61,12.38,19.2,23.7,1.93,3.94,Sunday
5716,2020-04-05 23:15:00,10.16,6.19,19.2,23.7,1.89,3.92,Sunday
5717,2020-04-05 23:16:00,8.12,6.19,19.2,23.7,1.88,3.99,Sunday
5718,2020-04-05 23:17:00,6.96,6.19,19.2,23.7,1.91,3.91,Sunday
5719,2020-04-05 23:18:00,7.54,6.19,19.2,23.7,1.93,3.88,Sunday
5720,2020-04-05 23:19:00,7.83,6.19,19.2,23.7,1.9,3.96,Sunday
5721,2020-04-05 23:20:00,7.54,6.19,19.2,23.7,1.93,3.91,Sunday
5722,2020-04-05 23:21:00,7.25,6.19,19.2,23.7,1.91,3.93,Sunday
5723,2020-04-05 23:22:00,7.25,6.19,19.2,23.7,1.93,3.9,Sunday
5724,2020-04-05 23:23:00,7.83,6.19,19.2,23.8,1.9,3.91,Sunday
5725,2020-04-05 23:24:00,6.67,6.19,19.2,23.7,1.91,3.93,Sunday
5726,2020-04-05 23:25:00,6.96,6.19,19.2,23.8,1.91,3.94,Sunday
5727,2020-04-05 23:26:00,7.83,6.19,19.2,23.8,1.9,3.86,Sunday
5728,2020-04-05 23:27:00,8.12,6.19,19.2,23.8,1.91,3.92,Sunday
5729,2020-04-05 23:28:00,11.03,12.38,19.2,23.8,1.9,3.93,Sunday
5730,2020-04-05 23:29:00,8.99,6.19,19.2,23.8,1.91,3.93,Sunday
5731,2020-04-05 23:30:00,8.41,6.19,19.2,23.8,1.91,3.9,Sunday
5732,2020-04-05 23:31:00,7.25,6.19,19.2,23.8,1.9,3.9,Sunday
5733,2020-04-05 23:32:00,7.54,6.19,19.2,23.8,1.91,3.93,Sunday
5734,2020-04-05 23:33:00,7.83,6.19,19.2,23.8,1.91,3.91,Sunday
5735,2020-04-05 23:34:00,6.96,6.19,19.2,23.8,1.9,3.94,Sunday
5736,2020-04-05 23:35:00,8.41,6.19,19.2,23.8,1.91,3.95,Sunday
5737,2020-04-05 23:36:00,8.99,6.19,19.2,23.8,1.91,3.93,Sunday
5738,2020-04-05 23:37:00,8.41,6.19,19.2,23.8,1.9,3.91,Sunday
5739,2020-04-05 23:38:00,11.61,12.38,19.2,23.8,1.91,3.9,Sunday
5740,2020-04-05 23:39:00,8.99,6.19,19.2,23.8,1.91,3.92,Sunday
5741,2020-04-05 23:40:00,8.41,6.19,19.2,23.8,1.9,3.91,Sunday
5742,2020-04-05 23:41:00,9.87,6.19,19.2,23.8,1.92,3.89,Sunday
5743,2020-04-05 23:42:00,9.87,6.19,19.2,23.8,1.92,3.92,Sunday
5744,2020-04-05 23:43:00,9.29,6.19,19.2,23.8,1.92,3.94,Sunday
5745,2020-04-05 23:44:00,8.99,6.19,19.2,23.8,1.89,3.93,Sunday
5746,2020-04-05 23:45:00,7.83,6.19,19.1,23.8,1.91,3.91,Sunday
5747,2020-04-05 23:46:00,8.7,6.19,19.2,23.8,1.91,3.91,Sunday
5748,2020-04-05 23:47:00,8.12,6.19,19.1,23.9,1.91,3.92,Sunday
5749,2020-04-05 23:48:00,8.41,6.19,19.1,23.8,1.91,3.97,Sunday
5750,2020-04-05 23:49:00,8.12,6.19,19.1,23.8,1.91,3.92,Sunday
5751,2020-04-05 23:50:00,7.25,6.19,19.1,23.8,1.93,3.92,Sunday
5752,2020-04-05 23:51:00,7.83,6.19,19.1,23.8,1.91,3.89,Sunday
5753,2020-04-05 23:52:00,7.54,6.19,19.1,23.8,1.93,3.98,Sunday
5754,2020-04-05 23:53:00,8.41,6.19,19.1,23.8,1.93,3.93,Sunday
5755,2020-04-05 23:54:00,7.25,6.19,19.1,23.8,1.91,3.96,Sunday
5756,2020-04-05 23:55:00,7.54,6.19,19.1,23.8,1.91,3.93,Sunday
5757,2020-04-05 23:56:00,7.54,6.19,19.1,23.8,1.93,3.89,Sunday
5758,2020-04-05 23:57:00,8.12,6.19,19.1,23.8,1.93,3.88,Sunday
5759,2020-04-05 23:58:00,8.41,6.19,19.1,23.8,1.92,3.9,Sunday
5760,2020-04-05 23:59:00,8.41,6.19,19.1,23.8,1.94,3.88,Sunday
14401,2020-04-12 00:00:00,11.9,12.38,19.2,30.7,1.81,5.09,Sunday
14402,2020-04-12 00:01:00,12.48,12.38,19.2,30.7,1.84,5.06,Sunday
14403,2020-04-12 00:02:00,13.35,12.38,19.2,30.7,1.85,5.11,Sunday
14404,2020-04-12 00:03:00,11.03,12.38,19.2,30.7,1.83,5.09,Sunday
14405,2020-04-12 00:04:00,14.8,12.38,19.2,30.7,1.84,5.1,Sunday
14406,2020-04-12 00:05:00,17.99,18.57,19.2,30.7,1.83,5.07,Sunday
14407,2020-04-12 00:06:00,18.86,18.57,19.2,30.7,1.84,5.08,Sunday
14408,2020-04-12 00:07:00,12.48,12.38,19.2,30.7,1.84,5.09,Sunday
14409,2020-04-12 00:08:00,14.22,12.38,19.2,30.7,1.83,5.11,Sunday
14410,2020-04-12 00:09:00,12.19,12.38,19.2,30.7,1.83,5.08,Sunday
14411,2020-04-12 00:10:00,15.09,12.38,19.2,30.7,1.83,5.11,Sunday
14412,2020-04-12 00:11:00,12.19,12.38,19.2,30.6,1.86,5.13,Sunday
14413,2020-04-12 00:12:00,12.19,12.38,19.2,30.6,1.84,5.07,Sunday
14414,2020-04-12 00:13:00,11.61,12.38,19.2,30.6,1.87,5.09,Sunday
14415,2020-04-12 00:14:00,11.61,12.38,19.2,30.7,1.89,5.08,Sunday
14416,2020-04-12 00:15:00,12.19,12.38,19.2,30.7,1.91,5.13,Sunday
14417,2020-04-12 00:16:00,11.9,12.38,19.2,30.7,1.94,5.11,Sunday
14418,2020-04-12 00:17:00,13.06,12.38,19.2,30.7,1.93,5.09,Sunday
14419,2020-04-12 00:18:00,16.25,12.38,19.2,30.7,1.92,5.11,Sunday
14420,2020-04-12 00:19:00,19.15,18.57,19.2,30.7,1.93,5.06,Sunday
14421,2020-04-12 00:20:00,16.54,12.38,19.2,30.7,1.91,5.13,Sunday
14422,2020-04-12 00:21:00,13.06,12.38,19.2,30.7,1.92,5.11,Sunday
14423,2020-04-12 00:22:00,13.35,12.38,19.2,30.7,1.9,5.06,Sunday
14424,2020-04-12 00:23:00,13.35,12.38,19.2,30.7,1.89,5.1,Sunday
14425,2020-04-12 00:24:00,11.32,12.38,19.2,30.7,1.88,5.1,Sunday
14426,2020-04-12 00:25:00,12.48,12.38,19.2,30.7,1.87,5.05,Sunday
