REG_DATE,PM25,PM100,Temperature,Humidity,TVOC,CO2,weekday
2020-04-12 14:35:00,7.25,6.19,20.2,29.5,1.87,5.16,Sunday
2020-04-12 14:36:00,7.25,6.19,20.2,29.5,1.87,5.19,Sunday
2020-04-12 14:37:00,6.96,6.19,20.2,29.5,1.89,5.17,Sunday
2020-04-12 14:38:00,7.25,6.19,20.2,29.5,1.86,5.15,Sunday
2020-04-12 14:39:00,7.25,6.19,20.2,29.5,1.86,5.19,Sunday
2020-04-12 14:40:00,6.96,6.19,20.2,29.5,1.88,5.18,Sunday
2020-04-12 14:41:00,6.96,6.19,20.2,29.5,1.87,5.15,Sunday
2020-04-12 14:42:00,6.96,6.19,20.2,29.5,1.87,5.14,Sunday
2020-04-12 14:43:00,7.25,6.19,20.2,29.4,1.88,5.14,Sunday
2020-04-12 14:44:00,6.67,6.19,20.2,29.4,1.86,5.13,Sunday
2020-04-12 14:45:00,6.96,6.19,20.2,29.5,1.89,5.13,Sunday
2020-04-12 14:46:00,6.96,6.19,20.2,29.5,1.86,5.2,Sunday
2020-04-12 14:47:00,6.67,6.19,20.2,29.5,1.87,5.17,Sunday
2020-04-12 14:48:00,6.96,6.19,20.2,29.4,1.86,5.13,Sunday
2020-04-12 14:49:00,7.54,6.19,20.2,29.4,1.86,5.15,Sunday
2020-04-12 14:50:00,7.54,6.19,20.2,29.5,1.87,5.15,Sunday
2020-04-12 14:51:00,6.96,6.19,20.2,29.4,1.88,5.2,Sunday
2020-04-12 14:52:00,6.96,6.19,20.2,29.4,1.85,5.18,Sunday
2020-04-12 14:53:00,6.67,6.19,20.2,29.4,1.84,5.19,Sunday
2020-04-12 14:54:00,6.67,6.19,20.2,29.4,1.84,5.14,Sunday
2020-04-12 14:55:00,7.54,6.19,20.2,29.4,1.85,5.13,Sunday
2020-04-12 14:56:00,6.96,6.19,20.2,29.3,1.83,5.13,Sunday
2020-04-12 14:57:00,6.96,6.19,20.2,29.4,1.85,5.17,Sunday
2020-04-12 14:58:00,6.67,6.19,20.2,29.4,1.85,5.17,Sunday
2020-04-12 14:59:00,6.67,6.19,20.2,29.5,1.83,5.18,Sunday
2020-04-12 15:00:00,7.54,6.19,20.2,29.3,1.83,5.16,Sunday
2020-04-12 15:01:00,6.96,6.19,20.2,29.3,1.83,5.14,Sunday
2020-04-12 15:02:00,6.67,6.19,20.2,29.4,1.84,5.2,Sunday
2020-04-12 15:03:00,6.67,6.19,20.2,29.4,1.84,5.15,Sunday
2020-04-12 15:04:00,6.67,6.19,20.2,29.4,1.87,5.19,Sunday
2020-04-12 15:05:00,6.96,6.19,20.2,29.3,1.84,5.19,Sunday
2020-04-12 15:06:00,6.96,6.19,20.2,29.3,1.82,5.15,Sunday
2020-04-12 15:07:00,7.25,6.19,20.2,29.4,1.85,5.18,Sunday
2020-04-12 15:08:00,6.38,6.19,20.2,29.4,1.85,5.19,Sunday
2020-04-12 15:09:00,6.67,6.19,20.3,29.4,1.86,5.17,Sunday
2020-04-12 15:10:00,6.67,6.19,20.3,29.5,1.84,5.15,Sunday
2020-04-12 15:11:00,6.67,6.19,20.3,29.3,1.86,5.12,Sunday
2020-04-12 15:12:00,7.25,6.19,20.3,29.3,1.83,5.17,Sunday
2020-04-12 15:13:00,6.96,6.19,20.3,29.4,1.85,5.19,Sunday
2020-04-12 15:14:00,7.83,6.19,20.3,29.3,1.84,5.21,Sunday
2020-04-12 15:15:00,6.96,6.19,20.3,29.3,1.85,5.18,Sunday
2020-04-12 15:16:00,7.25,6.19,20.3,29.3,1.86,5.21,Sunday
2020-04-12 15:17:00,6.96,6.19,20.3,29.3,1.85,5.19,Sunday
2020-04-12 15:18:00,6.67,6.19,20.3,29.4,1.85,5.23,Sunday
2020-04-12 15:19:00,6.67,6.19,20.3,29.3,1.82,5.15,Sunday
2020-04-12 15:20:00,6.96,6.19,20.3,29.4,1.84,5.15,Sunday
2020-04-12 15:21:00,6.67,6.19,20.3,29.4,1.85,5.2,Sunday
2020-04-12 15:22:00,6.96,6.19,20.3,29.3,1.82,5.21,Sunday
2020-04-12 15:23:00,6.96,6.19,20.3,29.3,1.84,5.17,Sunday
2020-04-12 15:24:00,6.38,6.19,20.3,29.3,1.83,5.17,Sunday
2020-04-12 15:25:00,6.96,6.19,20.3,29.3,1.85,5.17,Sunday
2020-04-12 15:26:00,7.25,6.19,20.3,29.3,1.82,5.13,Sunday
2020-04-12 15:27:00,6.96,6.19,20.3,29.3,1.81,5.2,Sunday
2020-04-12 15:28:00,7.25,6.19,20.3,29.3,1.82,5.22,Sunday
2020-04-12 15:29:00,6.96,6.19,20.3,29.3,1.81,5.18,Sunday
2020-04-12 15:30:00,6.67,6.19,20.3,29.3,1.83,5.17,Sunday
2020-04-12 15:31:00,6.96,6.19,20.3,29.3,1.81,5.17,Sunday
2020-04-12 15:32:00,6.09,6.19,20.3,29.2,1.83,5.13,Sunday
2020-04-12 15:33:00,7.25,6.19,20.3,29.1,1.79,5.12,Sunday
2020-04-12 15:34:00,7.25,6.19,20.3,29.2,1.78,5.15,Sunday
2020-04-12 15:35:00,6.67,6.19,20.3,29.3,1.8,5.16,Sunday
2020-04-12 15:36:00,6.96,6.19,20.3,29.3,1.83,5.18,Sunday
2020-04-12 15:37:00,6.38,6.19,20.3,29.2,1.88,5.18,Sunday
2020-04-12 15:38:00,6.96,6.19,20.3,29.2,1.9,5.19,Sunday
2020-04-12 15:39:00,6.38,6.19,20.3,29.3,1.91,5.14,Sunday
2020-04-12 15:40:00,6.67,6.19,20.3,29.3,1.92,5.18,Sunday
2020-04-12 15:41:00,6.96,6.19,20.3,29.3,1.9,5.16,Sunday
2020-04-12 15:42:00,6.96,6.19,20.3,29.2,1.92,5.15,Sunday
2020-04-12 15:43:00,6.96,6.19,20.3,29.3,1.92,5.15,Sunday
2020-04-12 15:44:00,7.54,6.19,20.3,29.3,1.92,5.17,Sunday
2020-04-12 15:45:00,5.8,6.19,20.3,29.3,1.9,5.19,Sunday
2020-04-12 15:46:00,6.67,6.19,20.3,29.3,1.88,5.18,Sunday
2020-04-12 15:47:00,7.54,6.19,20.3,29.2,1.9,5.18,Sunday
2020-04-12 15:48:00,7.25,6.19,20.3,29.3,1.89,5.18,Sunday
2020-04-12 15:49:00,6.38,6.19,20.3,29.2,1.87,5.16,Sunday
2020-04-12 15:50:00,7.25,6.19,20.3,29.3,1.86,5.16,Sunday
2020-04-12 15:51:00,7.25,6.19,20.3,29.1,1.87,5.17,Sunday
2020-04-12 15:52:00,7.54,6.19,20.3,29.1,1.87,5.18,Sunday
2020-04-12 15:53:00,7.25,6.19,20.3,29.1,1.86,5.16,Sunday
2020-04-12 15:54:00,7.25,6.19,20.3,29.1,1.86,5.14,Sunday
2020-04-12 15:55:00,6.67,6.19,20.3,29.1,1.85,5.15,Sunday
2020-04-12 15:56:00,7.25,6.19,20.3,29.1,1.87,5.11,Sunday
2020-04-12 15:57:00,7.54,6.19,20.3,29.1,1.86,5.17,Sunday
2020-04-12 15:58:00,6.96,6.19,20.3,29.1,1.85,5.17,Sunday
2020-04-12 15:59:00,6.09,6.19,20.3,29.1,1.84,5.14,Sunday
2020-04-12 16:00:00,6.67,6.19,20.3,29.1,1.84,5.14,Sunday
2020-04-12 16:01:00,6.96,6.19,20.3,29.1,1.85,5.14,Sunday
2020-04-12 16:02:00,6.67,6.19,20.3,29.1,1.84,5.13,Sunday
2020-04-12 16:03:00,6.67,6.19,20.3,29.0,1.83,5.14,Sunday
2020-04-12 16:04:00,6.67,6.19,20.3,29.1,1.84,5.14,Sunday
2020-04-12 16:05:00,6.96,6.19,20.3,29.1,1.84,5.1,Sunday
2020-04-12 16:06:00,7.25,6.19,20.3,29.1,1.84,5.17,Sunday
2020-04-12 16:07:00,7.25,6.19,20.3,29.1,1.84,5.18,Sunday
2020-04-12 16:08:00,6.67,6.19,20.3,29.1,1.84,5.11,Sunday
2020-04-12 16:09:00,6.38,6.19,20.3,29.1,1.82,5.2,Sunday
2020-04-12 16:10:00,6.96,6.19,20.3,29.1,1.83,5.14,Sunday
2020-04-12 16:11:00,6.67,6.19,20.3,29.1,1.8,5.13,Sunday
2020-04-12 16:12:00,6.67,6.19,20.3,29.1,1.82,5.13,Sunday
2020-04-12 16:13:00,6.67,6.19,20.3,29.1,1.82,5.11,Sunday
2020-04-12 16:14:00,6.38,6.19,20.3,29.1,1.8,5.11,Sunday
2020-04-12 16:15:00,6.38,6.19,20.3,29.1,1.82,5.15,Sunday
2020-04-12 16:16:00,6.96,6.19,20.3,29.1,1.82,5.18,Sunday
2020-04-12 16:17:00,7.25,6.19,20.3,29.0,1.84,5.16,Sunday
2020-04-12 16:18:00,6.67,6.19,20.3,29.1,1.86,5.15,Sunday
2020-04-12 16:19:00,6.38,6.19,20.3,29.1,1.88,5.15,Sunday
2020-04-12 16:20:00,6.96,6.19,20.3,29.0,1.84,5.12,Sunday
2020-04-12 16:21:00,6.96,6.19,20.3,29.1,1.86,5.16,Sunday
2020-04-12 16:22:00,6.67,6.19,20.4,29.1,1.85,5.18,Sunday
2020-04-12 16:23:00,6.38,6.19,20.4,29.0,1.84,5.13,Sunday
2020-04-12 16:24:00,6.96,6.19,20.4,29.0,1.86,5.17,Sunday
2020-04-12 16:25:00,6.96,6.19,20.4,29.1,1.84,5.11,Sunday
2020-04-12 16:26:00,7.25,6.19,20.4,29.0,1.87,5.12,Sunday
2020-04-12 16:27:00,6.96,6.19,20.4,29.0,1.84,5.15,Sunday
2020-04-12 16:28:00,6.67,6.19,20.4,29.0,1.84,5.15,Sunday
2020-04-12 16:29:00,6.38,6.19,20.4,29.0,1.85,5.17,Sunday
2020-04-12 16:30:00,6.96,6.19,20.4,29.1,1.86,5.11,Sunday
2020-04-12 16:31:00,6.96,6.19,20.4,29.0,1.84,5.15,Sunday
2020-04-12 16:32:00,6.38,6.19,20.4,29.0,1.84,5.21,Sunday
2020-04-12 16:33:00,6.09,6.19,20.4,29.0,1.83,5.15,Sunday
2020-04-12 16:34:00,6.67,6.19,20.4,29.1,1.84,5.16,Sunday
2020-04-12 16:35:00,6.96,6.19,20.4,29.0,1.85,5.15,Sunday
2020-04-12 16:36:00,6.38,6.19,20.4,29.1,1.83,5.16,Sunday
2020-04-12 16:37:00,6.09,6.19,20.4,29.1,1.84,5.14,Sunday
2020-04-12 16:38:00,6.96,6.19,20.4,29.0,1.86,5.13,Sunday
2020-04-12 16:39:00,6.38,6.19,20.4,29.0,1.83,5.16,Sunday
2020-04-12 16:40:00,6.09,6.19,20.4,28.9,1.83,5.11,Sunday
2020-04-12 16:41:00,6.67,6.19,20.4,28.9,1.83,5.09,Sunday
2020-04-12 16:42:00,6.96,6.19,20.4,29.0,1.82,5.12,Sunday
2020-04-12 16:43:00,6.09,6.19,20.4,29.0,1.81,5.1,Sunday
2020-04-12 16:44:00,6.67,6.19,20.4,28.9,1.81,5.08,Sunday
2020-04-12 16:45:00,6.38,6.19,20.4,28.9,1.81,5.13,Sunday
2020-04-12 16:46:00,6.09,6.19,20.4,28.8,1.81,5.13,Sunday
2020-04-12 16:47:00,6.38,6.19,20.4,29.0,1.81,5.07,Sunday
2020-04-12 16:48:00,6.67,6.19,20.4,28.9,1.83,5.12,Sunday
2020-04-12 16:49:00,6.67,6.19,20.4,28.9,1.82,5.13,Sunday
2020-04-12 16:50:00,6.38,6.19,20.4,28.9,1.81,5.08,Sunday
2020-04-12 16:51:00,6.67,6.19,20.4,28.9,1.78,5.12,Sunday
2020-04-12 16:52:00,6.96,6.19,20.4,28.9,1.79,5.11,Sunday
2020-04-12 16:53:00,6.67,6.19,20.4,28.9,1.81,5.17,Sunday
2020-04-12 16:54:00,6.67,6.19,20.4,28.9,1.8,5.11,Sunday
2020-04-12 16:55:00,6.67,6.19,20.4,28.8,1.8,5.08,Sunday
2020-04-12 16:56:00,6.09,6.19,20.4,28.8,1.8,5.11,Sunday
2020-04-12 16:57:00,6.67,6.19,20.4,28.8,1.81,5.11,Sunday
2020-04-12 16:58:00,6.09,6.19,20.4,28.9,1.82,5.1,Sunday
2020-04-12 16:59:00,6.09,6.19,20.4,28.8,1.8,5.07,Sunday
2020-04-12 17:00:00,6.38,6.19,20.4,28.8,1.81,5.1,Sunday
2020-04-12 17:01:00,5.8,6.19,20.4,28.9,1.84,5.1,Sunday
2020-04-12 17:02:00,6.67,6.19,20.4,28.9,1.83,5.09,Sunday
2020-04-12 17:03:00,6.67,6.19,20.4,28.9,1.8,5.09,Sunday
2020-04-12 17:04:00,6.67,6.19,20.4,28.9,1.81,5.13,Sunday
2020-04-12 17:05:00,6.38,6.19,20.4,28.9,1.82,5.08,Sunday
2020-04-12 17:06:00,6.67,6.19,20.4,28.8,1.84,5.08,Sunday
2020-04-12 17:07:00,6.09,6.19,20.4,28.8,1.82,5.11,Sunday
2020-04-12 17:08:00,6.38,6.19,20.4,28.8,1.79,5.13,Sunday
2020-04-12 17:09:00,6.67,6.19,20.4,28.7,1.83,5.14,Sunday
2020-04-12 17:10:00,6.67,6.19,20.4,28.8,1.85,5.12,Sunday
2020-04-12 17:11:00,6.09,6.19,20.4,28.8,1.83,5.1,Sunday
2020-04-12 17:12:00,5.8,6.19,20.4,28.9,1.82,5.07,Sunday
2020-04-12 17:13:00,6.09,6.19,20.4,28.8,1.82,5.15,Sunday
2020-04-12 17:14:00,6.38,6.19,20.4,28.8,1.81,5.12,Sunday
2020-04-12 17:15:00,6.09,6.19,20.4,28.8,1.84,5.09,Sunday
2020-04-12 17:16:00,6.38,6.19,20.4,28.7,1.81,5.08,Sunday
2020-04-12 17:17:00,6.09,6.19,20.4,28.7,1.81,5.1,Sunday
2020-04-12 17:18:00,6.96,6.19,20.4,28.7,1.8,5.12,Sunday
2020-04-12 17:19:00,6.67,6.19,20.4,28.7,1.79,5.12,Sunday
2020-04-12 17:20:00,6.67,6.19,20.4,28.6,1.8,5.09,Sunday
2020-04-12 17:21:00,6.09,6.19,20.4,28.7,1.77,5.11,Sunday
2020-04-12 17:22:00,6.09,6.19,20.4,28.7,1.79,5.08,Sunday
2020-04-12 17:23:00,5.8,6.19,20.4,28.6,1.81,5.08,Sunday
2020-04-12 17:24:00,6.09,6.19,20.4,28.6,1.8,5.06,Sunday
2020-04-12 17:25:00,6.38,6.19,20.4,28.6,1.81,5.1,Sunday
2020-04-12 17:26:00,6.09,6.19,20.4,28.6,1.9,5.07,Sunday
2020-04-12 17:27:00,6.38,6.19,20.4,28.6,1.89,5.1,Sunday
2020-04-12 17:28:00,6.38,6.19,20.4,28.6,1.87,5.1,Sunday
2020-04-12 17:29:00,6.38,6.19,20.4,28.6,1.88,5.05,Sunday
2020-04-12 17:30:00,6.38,6.19,20.4,28.6,1.87,5.09,Sunday
2020-04-12 17:31:00,6.09,6.19,20.4,28.6,1.87,5.11,Sunday
2020-04-12 17:32:00,6.09,6.19,20.4,28.6,1.88,5.07,Sunday
2020-04-12 17:33:00,5.8,6.19,20.4,28.6,1.86,5.12,Sunday
2020-04-12 17:34:00,6.67,6.19,20.4,28.6,1.85,5.11,Sunday
2020-04-12 17:35:00,6.09,6.19,20.4,28.6,1.85,5.07,Sunday
2020-04-12 17:36:00,5.51,6.19,20.4,28.6,1.82,5.04,Sunday
2020-04-12 17:37:00,6.38,6.19,20.4,28.6,1.82,5.05,Sunday
2020-04-12 17:38:00,5.8,6.19,20.4,28.5,1.8,5.08,Sunday
2020-04-12 17:39:00,6.67,6.19,20.4,28.6,1.82,5.06,Sunday
2020-04-12 17:40:00,5.8,6.19,20.4,28.5,1.8,5.06,Sunday
2020-04-12 17:41:00,6.38,6.19,20.4,28.5,1.79,5.02,Sunday
2020-04-12 17:42:00,6.09,6.19,20.4,28.5,1.8,5.0,Sunday
2020-04-12 17:43:00,6.67,6.19,20.4,28.4,1.82,5.0,Sunday
2020-04-12 17:44:00,6.09,6.19,20.4,28.4,1.78,5.04,Sunday
2020-04-12 17:45:00,6.38,6.19,20.4,28.4,1.79,5.04,Sunday
2020-04-12 17:46:00,6.09,6.19,20.4,28.4,1.8,5.04,Sunday
2020-04-12 17:47:00,6.38,6.19,20.4,28.4,1.77,5.03,Sunday
2020-04-12 17:48:00,6.38,6.19,20.4,28.4,1.78,5.02,Sunday
2020-04-12 17:49:00,6.38,6.19,20.4,28.4,1.79,5.03,Sunday
2020-04-12 17:50:00,5.51,6.19,20.4,28.4,1.79,5.0,Sunday
2020-04-12 17:51:00,6.09,6.19,20.4,28.4,1.75,5.05,Sunday
2020-04-12 17:52:00,6.67,6.19,20.4,28.4,1.78,5.04,Sunday
2020-04-12 17:53:00,5.8,6.19,20.4,28.3,1.76,5.04,Sunday
2020-04-12 17:54:00,6.67,6.19,20.4,28.4,1.77,5.0,Sunday
2020-04-12 17:55:00,6.09,6.19,20.4,28.4,1.79,5.03,Sunday
2020-04-12 17:56:00,5.8,6.19,20.4,28.3,1.78,5.06,Sunday
2020-04-12 17:57:00,6.67,6.19,20.4,28.3,1.78,4.99,Sunday
2020-04-12 17:58:00,6.09,6.19,20.3,28.3,1.76,5.01,Sunday
2020-04-12 17:59:00,6.09,6.19,20.3,28.3,1.78,5.03,Sunday
2020-04-12 18:00:00,5.8,6.19,20.3,28.3,1.77,5.03,Sunday
2020-04-12 18:01:00,6.38,6.19,20.4,28.3,1.77,4.99,Sunday
2020-04-12 18:02:00,5.8,6.19,20.3,28.3,1.78,5.01,Sunday
2020-04-12 18:03:00,6.96,6.19,20.3,28.3,1.78,5.01,Sunday
2020-04-12 18:04:00,6.09,6.19,20.3,28.3,1.77,4.96,Sunday
2020-04-12 18:05:00,6.09,6.19,20.3,28.3,1.77,4.98,Sunday
2020-04-12 18:06:00,5.8,6.19,20.3,28.3,1.77,5.03,Sunday
2020-04-12 18:07:00,6.09,6.19,20.3,28.3,1.75,5.03,Sunday
2020-04-12 18:08:00,5.51,6.19,20.3,28.3,1.76,4.96,Sunday
2020-04-12 18:09:00,6.38,6.19,20.3,28.3,1.76,5.05,Sunday
2020-04-12 18:10:00,5.8,6.19,20.3,28.3,1.77,4.96,Sunday
2020-04-12 18:11:00,6.09,6.19,20.3,28.3,1.76,5.0,Sunday
2020-04-12 18:12:00,5.8,6.19,20.3,28.3,1.76,5.02,Sunday
2020-04-12 18:13:00,6.09,6.19,20.3,28.3,1.77,5.0,Sunday
2020-04-12 18:14:00,6.38,6.19,20.3,28.3,1.78,4.97,Sunday
2020-04-12 18:15:00,6.09,6.19,20.3,28.3,1.76,5.02,Sunday
2020-04-12 18:16:00,6.09,6.19,20.2,28.3,1.79,4.98,Sunday
2020-04-12 18:17:00,6.09,6.19,20.2,28.3,1.77,4.99,Sunday
2020-04-12 18:18:00,5.8,6.19,20.2,28.3,1.78,5.03,Sunday
2020-04-12 18:19:00,6.38,6.19,20.2,28.3,1.78,4.98,Sunday
2020-04-12 18:20:00,6.38,6.19,20.2,28.3,1.78,5.04,Sunday
2020-04-12 18:21:00,6.09,6.19,20.2,28.2,1.78,5.0,Sunday
2020-04-12 18:22:00,6.38,6.19,20.2,28.3,1.77,4.96,Sunday
2020-04-12 18:23:00,6.09,6.19,20.2,28.3,1.78,5.0,Sunday
2020-04-12 18:24:00,6.96,6.19,20.2,28.3,1.76,5.0,Sunday
2020-04-12 18:25:00,5.8,6.19,20.2,28.2,1.78,4.96,Sunday
2020-04-12 18:26:00,6.38,6.19,20.2,28.2,1.79,4.96,Sunday
2020-04-12 18:27:00,6.38,6.19,20.2,28.2,1.77,4.99,Sunday
2020-04-12 18:28:00,6.38,6.19,20.2,28.2,1.77,4.97,Sunday
2020-04-12 18:29:00,5.8,6.19,20.2,28.2,1.77,4.98,Sunday
2020-04-12 18:30:00,6.09,6.19,20.2,28.2,1.79,4.93,Sunday
2020-04-12 18:31:00,6.09,6.19,20.2,28.2,1.76,4.92,Sunday
2020-04-12 18:32:00,6.38,6.19,20.2,28.1,1.77,5.04,Sunday
2020-04-12 18:33:00,6.09,6.19,20.2,28.1,1.76,4.93,Sunday
2020-04-12 18:34:00,6.38,6.19,20.2,28.1,1.75,4.94,Sunday
2020-04-12 18:35:00,5.8,6.19,20.2,28.1,1.75,4.95,Sunday
2020-04-12 18:36:00,6.09,6.19,20.2,28.1,1.77,5.0,Sunday
2020-04-12 18:37:00,6.09,6.19,20.2,28.2,1.76,4.95,Sunday
2020-04-12 18:38:00,6.09,6.19,20.2,28.2,1.75,4.99,Sunday
2020-04-12 18:39:00,6.38,6.19,20.2,28.2,1.76,4.97,Sunday
2020-04-12 18:40:00,5.8,6.19,20.2,28.2,1.76,5.01,Sunday
2020-04-12 18:41:00,5.8,6.19,20.2,28.2,1.78,4.88,Sunday
2020-04-12 18:42:00,6.09,6.19,20.2,28.2,1.78,4.92,Sunday
2020-04-12 18:43:00,6.09,6.19,20.2,28.2,1.84,4.95,Sunday
2020-04-12 18:44:00,6.38,6.19,20.2,28.2,1.84,4.9,Sunday
2020-04-12 18:45:00,6.09,6.19,20.2,28.1,1.8,4.93,Sunday
2020-04-12 18:46:00,6.09,6.19,20.2,28.2,1.86,4.9,Sunday
2020-04-12 18:47:00,6.09,6.19,20.2,28.2,1.83,4.97,Sunday
2020-04-12 18:48:00,6.09,6.19,20.1,28.2,1.85,4.92,Sunday
2020-04-12 18:49:00,5.8,6.19,20.1,28.2,1.87,4.94,Sunday
2020-04-12 18:50:00,5.8,6.19,20.1,28.1,1.85,4.94,Sunday
2020-04-12 18:51:00,5.51,6.19,20.1,28.1,1.85,4.92,Sunday
2020-04-12 18:52:00,6.09,6.19,20.1,28.1,1.86,4.96,Sunday
2020-04-12 18:53:00,6.38,6.19,20.1,28.1,1.87,4.89,Sunday
2020-04-12 18:54:00,5.8,6.19,20.1,28.1,1.84,4.93,Sunday
2020-04-12 18:55:00,5.51,6.19,20.1,28.1,1.86,4.92,Sunday
2020-04-12 18:56:00,5.51,6.19,20.1,28.1,1.86,4.94,Sunday
2020-04-12 18:57:00,5.8,6.19,20.1,28.1,1.85,4.89,Sunday
2020-04-12 18:58:00,6.09,6.19,20.1,28.1,1.86,4.93,Sunday
2020-04-12 18:59:00,5.8,6.19,20.1,28.1,1.86,4.93,Sunday
2020-04-12 19:00:00,6.09,6.19,20.1,28.1,1.86,4.91,Sunday
2020-04-12 19:01:00,5.8,6.19,20.1,28.0,1.83,4.86,Sunday
2020-04-12 19:02:00,5.8,6.19,20.1,28.0,1.86,4.93,Sunday
2020-04-12 19:03:00,6.09,6.19,20.1,28.0,1.81,4.92,Sunday
2020-04-12 19:04:00,5.8,6.19,20.1,28.0,1.82,4.91,Sunday
2020-04-12 19:05:00,5.51,6.19,20.1,28.1,1.82,4.86,Sunday
2020-04-12 19:06:00,5.8,6.19,20.1,28.1,1.81,4.87,Sunday
2020-04-12 19:07:00,5.8,6.19,20.0,28.1,1.81,4.85,Sunday
2020-04-12 19:08:00,5.22,6.19,20.0,28.0,1.82,4.88,Sunday
2020-04-12 19:09:00,6.09,6.19,20.0,28.1,1.82,4.88,Sunday
2020-04-12 19:10:00,5.8,6.19,20.0,28.1,1.79,4.89,Sunday
2020-04-12 19:11:00,6.09,6.19,20.0,28.1,1.79,4.88,Sunday
2020-04-12 19:12:00,5.51,6.19,20.0,28.1,1.81,4.88,Sunday
2020-04-12 19:13:00,5.22,6.19,20.0,28.1,1.79,4.89,Sunday
2020-04-12 19:14:00,6.38,6.19,20.0,28.1,1.8,4.89,Sunday
2020-04-12 19:15:00,5.8,6.19,20.0,28.1,1.77,4.86,Sunday
2020-04-12 19:16:00,5.51,6.19,20.0,28.1,1.77,4.89,Sunday
2020-04-12 19:17:00,5.8,6.19,20.0,28.0,1.77,4.87,Sunday
2020-04-12 19:18:00,5.51,6.19,20.0,28.0,1.76,4.85,Sunday
2020-04-12 19:19:00,6.09,6.19,20.0,28.0,1.76,4.87,Sunday
2020-04-12 19:20:00,5.8,6.19,20.0,28.0,1.75,4.84,Sunday
2020-04-12 19:21:00,5.51,6.19,20.0,28.0,1.76,4.83,Sunday
2020-04-12 19:22:00,5.8,6.19,19.9,28.0,1.75,4.87,Sunday
2020-04-12 19:23:00,5.22,6.19,19.9,28.0,1.76,4.83,Sunday
2020-04-12 19:24:00,5.51,6.19,19.9,28.0,1.76,4.89,Sunday
2020-04-12 19:25:00,5.8,6.19,19.9,27.9,1.74,4.87,Sunday
2020-04-12 19:26:00,5.51,6.19,19.9,28.0,1.74,4.88,Sunday
2020-04-12 19:27:00,5.51,6.19,19.9,28.0,1.75,4.87,Sunday
2020-04-12 19:28:00,5.22,6.19,19.9,28.0,1.76,4.85,Sunday
2020-04-12 19:29:00,4.93,6.19,19.9,28.0,1.75,4.8,Sunday
2020-04-12 19:30:00,5.22,6.19,19.9,28.0,1.75,4.83,Sunday
2020-04-12 19:31:00,4.93,6.19,19.9,28.0,1.75,4.82,Sunday
2020-04-12 19:32:00,4.64,6.19,19.9,27.9,1.76,4.87,Sunday
2020-04-12 19:33:00,5.22,6.19,19.9,27.9,1.73,4.81,Sunday
2020-04-12 19:34:00,4.93,6.19,19.9,27.9,1.74,4.87,Sunday
2020-04-12 19:35:00,5.51,6.19,19.9,27.9,1.73,4.83,Sunday
2020-04-12 19:36:00,5.8,6.19,19.9,27.9,1.74,4.82,Sunday
2020-04-12 19:37:00,5.8,6.19,19.9,27.9,1.72,4.86,Sunday
2020-04-12 19:38:00,4.93,6.19,19.9,27.9,1.73,4.78,Sunday
2020-04-12 19:39:00,5.51,6.19,19.9,27.9,1.73,4.82,Sunday
2020-04-12 19:40:00,4.93,6.19,19.9,27.9,1.75,4.78,Sunday
2020-04-12 19:41:00,5.51,6.19,19.9,27.9,1.72,4.81,Sunday
2020-04-12 19:42:00,5.22,6.19,19.9,27.9,1.74,4.79,Sunday
2020-04-12 19:43:00,5.8,6.19,19.9,27.9,1.72,4.83,Sunday
2020-04-12 19:44:00,4.93,6.19,19.9,27.9,1.72,4.8,Sunday
2020-04-12 19:45:00,5.22,6.19,19.9,27.9,1.72,4.83,Sunday
2020-04-12 19:46:00,4.35,6.19,19.9,27.9,1.73,4.84,Sunday
2020-04-12 19:47:00,5.51,6.19,19.9,27.9,1.73,4.78,Sunday
2020-04-12 19:48:00,5.8,6.19,19.9,27.9,1.73,4.83,Sunday
2020-04-12 19:49:00,5.22,6.19,19.9,27.9,1.72,4.83,Sunday
2020-04-12 19:50:00,4.64,6.19,19.9,27.9,1.74,4.83,Sunday
2020-04-12 19:51:00,4.93,6.19,19.9,27.8,1.73,4.84,Sunday
2020-04-12 19:52:00,5.22,6.19,19.9,27.9,1.75,4.78,Sunday
2020-04-12 19:53:00,5.22,6.19,19.9,27.9,1.73,4.84,Sunday
2020-04-12 19:54:00,4.93,6.19,19.8,27.9,1.72,4.82,Sunday
2020-04-12 19:55:00,4.93,6.19,19.8,27.9,1.71,4.84,Sunday
2020-04-12 19:56:00,5.51,6.19,19.8,27.9,1.71,4.79,Sunday
2020-04-12 19:57:00,5.22,6.19,19.8,27.9,1.73,4.83,Sunday
2020-04-12 19:58:00,4.64,6.19,19.8,27.9,1.73,4.79,Sunday
2020-04-12 19:59:00,4.93,6.19,19.8,27.9,1.71,4.79,Sunday
2020-04-12 20:00:00,5.51,6.19,19.8,27.9,1.75,4.79,Sunday
2020-04-12 20:01:00,4.64,6.19,19.8,27.9,1.71,4.76,Sunday
2020-04-12 20:02:00,4.93,6.19,19.8,27.9,1.71,4.74,Sunday
2020-04-12 20:03:00,4.64,6.19,19.8,27.9,1.7,4.78,Sunday
2020-04-12 20:04:00,4.35,6.19,19.8,27.8,1.72,4.75,Sunday
2020-04-12 20:05:00,5.22,6.19,19.8,27.9,1.72,4.79,Sunday
2020-04-12 20:06:00,4.93,6.19,19.8,27.9,1.71,4.76,Sunday
