건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2015,2020,율현동,"5,000",강남한신휴플러스6단지,9,250,11,84.83,BL-6,11680,9
2015,2020,율현동,"62,000",강남한신휴플러스6단지,9,0,12,59.98,BL-6,11680,7
2015,2020,율현동,"62,000",강남한신휴플러스6단지,9,0,19,59.98,BL-6,11680,7
2015,2020,율현동,"70,000",강남한신휴플러스6단지,9,0,26,84.83,BL-6,11680,3
2015,2020,율현동,"64,000",강남한신휴플러스6단지,9,0,29,59.98,BL-6,11680,3
1992,2020,일원동,"45,000",수서,9,0,3,50.82,711,11680,1
1993,2020,일원동,"65,000",상록수,9,0,3,74.54,734,11680,5
1994,2020,일원동,"18,000",한솔마을,9,150,4,84.73,731,11680,4
1994,2020,일원동,"85,500",푸른마을 아파트 101동~111동,9,0,4,84.93,719,11680,12
1994,2020,일원동,"100,000",샘터마을,9,45,4,101.97,718,11680,6
1994,2020,일원동,"35,000",푸른마을 아파트 101동~111동,9,80,5,59.76,719,11680,14
1984,2020,일원동,"50,000",개포한신,9,0,5,107.6,615-1,11680,3
1994,2020,일원동,"47,000",푸른마을 아파트 101동~111동,9,40,8,59.76,719,11680,12
1984,2020,일원동,"50,000",개포한신,9,0,8,82.3,615-1,11680,3
1992,2020,일원동,"55,000",수서,9,0,8,59.96,711,11680,6
1984,2020,일원동,"53,500",개포한신,9,0,10,107.6,615-1,11680,13
1994,2020,일원동,"60,000",한솔마을,9,0,11,63.76,731,11680,1
1993,2020,일원동,"61,000",상록수,9,30,11,74.54,734,11680,1
1994,2020,일원동,"10,000",한솔마을,9,155,12,63.76,731,11680,5
1993,2020,일원동,"68,250",가람,9,0,12,84.95,735,11680,4
1993,2020,일원동,"110,000",목련타운,9,0,12,99.79,716,11680,1
1994,2020,일원동,"80,000",푸른마을 아파트 101동~111동,9,0,13,84.93,719,11680,5
1994,2020,일원동,"70,000",푸른마을 아파트 101동~111동,9,0,14,59.76,719,11680,6
1992,2020,일원동,"30,000",수서,9,50,15,59.94,711,11680,2
2018,2020,일원동,"150,000",래미안 개포 루체하임,9,0,15,101.99,741,11680,5
1994,2020,일원동,"84,000",샘터마을,9,0,15,101.97,718,11680,7
1992,2020,일원동,"45,000",수서,9,0,15,59.96,711,11680,15
1993,2020,일원동,"63,000",상록수,9,0,16,74.54,734,11680,1
1993,2020,일원동,"56,000",상록수,9,0,17,74.54,734,11680,1
1994,2020,일원동,"140,000",샘터마을,9,0,17,134.438,718,11680,13
1994,2020,일원동,"60,000",한솔마을,9,10,18,84.73,731,11680,3
1994,2020,일원동,"48,000",푸른마을 아파트 101동~111동,9,0,19,59.76,719,11680,9
1987,2020,일원동,"66,000",우성7,9,0,19,84.06,615,11680,2
1994,2020,일원동,"65,000",한솔마을,9,75,19,84.73,731,11680,4
1994,2020,일원동,"65,000",한솔마을,9,75,19,84.73,731,11680,4
1987,2020,일원동,"58,500",우성7,9,0,21,84.06,615,11680,2
1993,2020,일원동,"60,000",상록수,9,10,22,84.95,734,11680,1
2018,2020,일원동,"70,000",래미안 개포 루체하임,9,150,22,84.99,741,11680,13
1992,2020,일원동,"20,000",수서,9,30,23,39.98,711,11680,2
1994,2020,일원동,"70,000",푸른마을 아파트 101동~111동,9,0,23,59.76,719,11680,8
1992,2020,일원동,"50,000",수서,9,0,25,59.94,711,11680,3
1994,2020,일원동,"70,000",푸른마을 아파트 101동~111동,9,0,26,59.76,719,11680,13
1994,2020,일원동,"64,000",푸른마을 아파트 101동~111동,9,0,26,84.93,719,11680,12
1992,2020,일원동,"47,000",수서,9,0,26,49.68,711,11680,15
1994,2020,일원동,"52,500",푸른마을 아파트 101동~111동,9,0,26,59.76,719,11680,3
1994,2020,일원동,"80,000",한솔마을,9,0,26,84.73,731,11680,5
1987,2020,일원동,"60,000",우성7,9,0,26,83.69,615,11680,9
1993,2020,일원동,"58,800",상록수,9,0,26,74.54,734,11680,5
1987,2020,일원동,"62,500",현대4,9,0,27,84.96,614,11680,5
1994,2020,일원동,"36,000",한솔마을,9,60,28,63.76,731,11680,4
1994,2020,일원동,"40,000",한솔마을,9,120,28,84.73,731,11680,4
1992,2020,일원동,"28,000",수서,9,0,28,39.98,711,11680,2
1993,2020,일원동,"80,000",목련타운,9,0,28,99.79,716,11680,12
1993,2020,일원동,"80,000",가람,9,0,28,75.16,735,11680,4
2016,2020,수서동,"136,500",강남 더샵 포레스트,9,0,1,124.5792,537,11680,6
1993,2020,수서동,"28,000",까치마을,9,0,3,34.44,746,11680,14
1993,2020,수서동,"48,000",까치마을,9,0,3,49.5,746,11680,3
2014,2020,수서동,"66,000",강남데시앙포레,9,0,4,59.81,559,11680,10
1992,2020,수서동,"44,600",삼익,9,0,4,60,708,11680,13
2016,2020,수서동,"170,000",강남 더샵 포레스트,9,0,4,146.7139,537,11680,11
2016,2020,수서동,"173,250",강남 더샵 포레스트,9,0,4,146.7139,537,11680,10
1992,2020,수서동,"5,000",삼익,9,100,4,49.2,708,11680,9
1992,2020,수서동,"32,000",신동아,9,0,4,39.53,736,11680,2
2016,2020,수서동,"50,000",강남 더샵 포레스트,9,290,5,124.5792,537,11680,6
1992,2020,수서동,"50,000",삼익,9,0,5,60,708,11680,8
1992,2020,수서동,"27,000",신동아,9,25,5,39.51,736,11680,15
1992,2020,수서동,"31,000",신동아,9,0,5,39.53,736,11680,7
1993,2020,수서동,"31,500",까치마을,9,0,5,39.6,746,11680,9
1993,2020,수서동,"32,550",까치마을,9,0,5,39.6,746,11680,10
1992,2020,수서동,"25,000",신동아,9,30,5,49.96,736,11680,2
1993,2020,수서동,"100,000",수서한아름,9,40,7,163.68,712,11680,15
1992,2020,수서동,"35,700",삼익,9,0,8,49.2,708,11680,10
1993,2020,수서동,"53,500",동익,9,0,8,84.46,738,11680,14
1997,2020,수서동,"85,000",삼성,9,20,9,84.97,747,11680,5
1993,2020,수서동,"4,000",까치마을,9,95,9,39.6,746,11680,10
2014,2020,수서동,"106,000",강남데시앙포레,9,0,9,114.45,559,11680,9
1992,2020,수서동,"5,000",신동아,9,95,9,49.96,736,11680,5
1992,2020,수서동,"50,000",삼익,9,0,10,60,708,11680,10
1992,2020,수서동,"36,000",신동아,9,0,10,49.96,736,11680,8
1997,2020,수서동,"69,300",삼성,9,0,10,84.97,747,11680,4
1993,2020,수서동,"41,000",까치마을,9,0,11,49.5,746,11680,2
1993,2020,수서동,"20,000",까치마을,9,70,11,49.5,746,11680,3
1997,2020,수서동,"63,000",삼성,9,0,12,84.97,747,11680,1
2016,2020,수서동,"127,000",강남 더샵 포레스트,9,25,12,124.5802,537,11680,2
2014,2020,수서동,"15,000",강남데시앙포레,9,170,12,84.92,559,11680,4
1992,2020,수서동,"27,500",신동아,9,0,12,33.18,736,11680,13
1993,2020,수서동,"29,400",까치마을,9,0,14,39.6,746,11680,11
1992,2020,수서동,"5,000",신동아,9,50,15,33.18,736,11680,14
1997,2020,수서동,"65,000",삼성,9,0,15,84.97,747,11680,6
1992,2020,수서동,"55,000",삼익,9,0,16,60,708,11680,8
1992,2020,수서동,"55,000",삼익,9,0,16,60,708,11680,8
1992,2020,수서동,"45,000",삼익,9,0,17,60,708,11680,6
2014,2020,수서동,"70,000",강남데시앙포레,9,0,17,84.86,559,11680,5
1993,2020,수서동,"28,000",까치마을,9,0,17,39.6,746,11680,6
1992,2020,수서동,"45,000",삼익,9,0,17,60,708,11680,6
1992,2020,수서동,"2,000",신동아,9,115,17,39.53,736,11680,6
1993,2020,수서동,"28,000",까치마을,9,0,18,39.6,746,11680,4
1992,2020,수서동,"2,000",신동아,9,80,19,33.18,736,11680,6
1993,2020,수서동,"31,500",까치마을,9,0,19,39.6,746,11680,6
1993,2020,수서동,"10,000",까치마을,9,100,19,49.5,746,11680,14
1997,2020,수서동,"85,000",삼성,9,0,19,84.97,747,11680,1
2016,2020,수서동,"90,000",강남 더샵 포레스트,9,130,19,124.5792,537,11680,5
2014,2020,수서동,"63,000",강남데시앙포레,9,0,19,59.74,559,11680,4
1992,2020,수서동,"50,000",삼익,9,0,19,60,708,11680,5
1992,2020,수서동,"27,000",신동아,9,0,19,33.18,736,11680,6
2014,2020,수서동,"85,000",강남데시앙포레,9,50,21,101.81,559,11680,7
2014,2020,수서동,"75,000",강남데시앙포레,9,0,21,59.81,559,11680,9
1993,2020,수서동,"35,000",까치마을,9,32,21,49.5,746,11680,12
1992,2020,수서동,"37,000",삼익,9,67,21,84.48,708,11680,14
1993,2020,수서동,"5,000",까치마을,9,75,22,34.44,746,11680,11
2016,2020,수서동,"130,000",강남 더샵 포레스트,9,0,22,124.5802,537,11680,6
1993,2020,수서동,"73,500",수서한아름,9,0,22,129.45,712,11680,6
1993,2020,수서동,"17,430",까치마을,9,3,23,34.44,746,11680,5
2014,2020,수서동,"87,000",강남데시앙포레,9,0,25,84.92,559,11680,12
2014,2020,수서동,"30,000",강남데시앙포레,9,170,25,84.92,559,11680,12
2014,2020,수서동,"65,000",강남데시앙포레,9,0,25,59.81,559,11680,8
1993,2020,수서동,"60,900",동익,9,0,26,84.46,738,11680,14
1993,2020,수서동,"47,000",까치마을,9,0,26,49.5,746,11680,11
2016,2020,수서동,"140,000",강남 더샵 포레스트,9,0,26,124.5792,537,11680,7
1993,2020,수서동,"20,000",까치마을,9,75,28,49.5,746,11680,9
1993,2020,수서동,"30,000",까치마을,9,0,28,39.6,746,11680,5
1992,2020,수서동,"2,000",신동아,9,100,28,39.53,736,11680,12
2014,2020,수서동,"100,000",강남데시앙포레,9,0,29,84.81,559,11680,12
1999,2020,도곡동,"110,000",대림아크로빌,9,0,1,130.545,467-6,11680,4
1985,2020,도곡동,"59,300",우성4,9,110,1,152.74,465,11680,1
1986,2020,도곡동,"79,000",우성사원5,9,0,1,78.99,463-1,11680,9
1994,2020,도곡동,"90,000",삼성,9,0,1,84.91,161,11680,2
2016,2020,도곡동,"70,000",래미안도곡카운티,9,270,2,93.07,538-3,11680,2
1986,2020,도곡동,"75,000",역삼우성,9,0,2,84.83,934-10,11680,1
2003,2020,도곡동,"195,000",타워팰리스2,9,0,2,162.6,467-17,11680,6
2004,2020,도곡동,"58,000",현대아이리스1,9,80,2,131.78,944-5,11680,5
2001,2020,도곡동,"128,000",삼성래미안,9,0,2,84.89,91-5,11680,4
2004,2020,도곡동,"26,000",대우디오빌,9,0,3,31.81,952,11680,9
2006,2020,도곡동,"110,000",도곡렉슬,9,0,3,84.9984,527,11680,13
2010,2020,도곡동,"115,000",도곡지웰카운티 102동,9,0,3,110.68,199-1,11680,3
2016,2020,도곡동,"100,000",한라비발디,9,30,4,84.9569,972,11680,16
2016,2020,도곡동,"110,000",래미안도곡카운티,9,0,4,59.98,538-3,11680,20
1983,2020,도곡동,"67,000",삼익,9,0,4,104.01,869,11680,13
2001,2020,도곡동,"125,000",삼성래미안,9,0,4,84.76,91-5,11680,4
1994,2020,도곡동,"52,500",삼성,9,0,5,54.81,161,11680,7
2002,2020,도곡동,"125,000",타워팰리스1,9,0,5,84.16,467,11680,35
2016,2020,도곡동,"100,000",래미안도곡카운티,9,195,5,106.78,538-3,11680,9
1985,2020,도곡동,"42,000",한신(개포),9,0,5,52.72,464,11680,9
2006,2020,도곡동,"180,000",도곡렉슬,9,0,5,120.8233,527,11680,12
2001,2020,도곡동,"91,000",삼성래미안,9,0,5,59.96,91-5,11680,1
2006,2020,도곡동,"105,000",도곡렉슬,9,0,6,134.9023,527,11680,10
1994,2020,도곡동,"30,000",삼성,9,90,7,54.81,161,11680,10
1995,2020,도곡동,"68,250",럭키(963),9,0,7,84.97,963,11680,1
1986,2020,도곡동,"57,750",역삼우성,9,0,7,84.83,934-10,11680,11
2002,2020,도곡동,"183,750",타워팰리스1,9,0,8,164.97,467,11680,33
1985,2020,도곡동,"42,000",한신(개포),9,0,8,52.72,464,11680,6
1995,2020,도곡동,"94,500",럭키(963),9,0,8,124.66,963,11680,3
1995,2020,도곡동,"70,000",럭키(963),9,45,8,84.97,963,11680,5
2002,2020,도곡동,"130,000",타워팰리스1,9,0,9,84.15,467,11680,33
1986,2020,도곡동,"70,000",우성사원5,9,0,9,78.99,463-1,11680,9
2004,2020,도곡동,"8,000",대우디오빌,9,50,9,25.89,952,11680,5
1994,2020,도곡동,"80,000",삼성,9,0,9,73.41,161,11680,6
2004,2020,도곡동,"10,000",아카데미스위트1,9,420,9,164.87,467-7,11680,26
2016,2020,도곡동,"112,500",한라비발디,9,0,9,84.8861,972,11680,5
1985,2020,도곡동,"40,000",우성4,9,200,10,126.46,465,11680,1
1995,2020,도곡동,"85,000",럭키(963),9,0,10,84.97,963,11680,9
2016,2020,도곡동,"110,000",래미안도곡카운티,9,0,10,71.85,538-3,11680,15
1978,2020,도곡동,"63,000",도곡쌍용예가,9,0,10,107.53,933,11680,6
2002,2020,도곡동,"70,000",타워팰리스1,9,140,11,84.15,467,11680,25
2002,2020,도곡동,"147,500",타워팰리스1,9,0,11,84.16,467,11680,33
2001,2020,도곡동,"50,000",삼성래미안,9,110,12,59.96,91-5,11680,24
2005,2020,도곡동,"80,000",경남,9,90,12,114.96,967,11680,20
2004,2020,도곡동,"21,200",대우디오빌,9,15,12,31.81,952,11680,4
1983,2020,도곡동,"55,500",삼익,9,0,12,104.01,869,11680,9
2006,2020,도곡동,"50,000",도곡렉슬,9,500,12,119.8906,527,11680,2
2006,2020,도곡동,"120,000",도곡렉슬,9,130,12,84.9984,527,11680,21
2004,2020,도곡동,"100,000",타워팰리스3,9,160,12,141.381,467-29,11680,31
2004,2020,도곡동,"125,000",하이페리온,9,0,12,142.41,968,11680,4
1986,2020,도곡동,"65,000",럭키(462),9,0,14,79.89,462,11680,6
2002,2020,도곡동,"154,350",타워팰리스1,9,0,14,137.24,467,11680,46
2020,2020,도곡동,"1,000",도곡동 STAY77,9,80,14,20.32,957,11680,6
1985,2020,도곡동,"32,000",한신(개포),9,0,15,52.72,464,11680,1
2002,2020,도곡동,"140,000",타워팰리스1,9,0,16,84.15,467,11680,36
1983,2020,도곡동,"78,000",삼익,9,0,16,153.71,869,11680,8
2006,2020,도곡동,"100,000",도곡렉슬,9,250,16,84.9984,527,11680,20
2003,2020,도곡동,"178,500",타워팰리스2,9,0,17,160.17,467-17,11680,44
2006,2020,도곡동,"105,000",도곡렉슬,9,0,17,120.8233,527,11680,2
2006,2020,도곡동,"89,000",도곡렉슬,9,0,17,59.9818,527,11680,7
2016,2020,도곡동,"70,000",래미안도곡카운티,9,280,17,93.07,538-3,11680,9
2001,2020,도곡동,"50,000",삼성래미안,9,195,17,84.76,91-5,11680,3
2006,2020,도곡동,"75,600",도곡렉슬,9,0,18,59.9772,527,11680,20
1986,2020,도곡동,"65,000",럭키(462),9,0,18,79.89,462,11680,8
1985,2020,도곡동,"107,000",우성4,9,0,18,126.46,465,11680,2
2001,2020,도곡동,"113,000",삼성래미안,9,0,18,84.89,91-5,11680,15
2006,2020,도곡동,"10,000",SK허브프리모,9,180,19,70.31,953-1,11680,7
1994,2020,도곡동,"55,000",삼성,9,0,19,54.81,161,11680,2
2004,2020,도곡동,"31,000",아카데미스위트1,9,165,19,83,467-7,11680,32
2007,2020,도곡동,"130,000",도곡1차아이파크,9,0,19,130.259,543-7,11680,21
1999,2020,도곡동,"85,000",매봉삼성,9,0,19,84.95,966,11680,13
2005,2020,도곡동,"75,600",경남,9,0,19,84.94,967,11680,9
2006,2020,도곡동,"5,000",도곡렉슬,9,300,19,59.9818,527,11680,11
2006,2020,도곡동,"50,000",도곡렉슬,9,60,21,59.9772,527,11680,6
2004,2020,도곡동,"1,000",대우디오빌,9,75,21,25.89,952,11680,12
1997,2020,도곡동,"18,000",중명하니빌,9,0,22,34.1,965,11680,1
1988,2020,도곡동,"30,000",한신엠비씨,9,50,22,58.46,895-8,11680,2
2006,2020,도곡동,"70,000",도곡렉슬,9,330,22,84.9984,527,11680,1
2003,2020,도곡동,"160,000",타워팰리스2,9,0,23,115.63,467-17,11680,27
2006,2020,도곡동,"170,000",도곡렉슬,9,180,23,134.9023,527,11680,11
2003,2020,도곡동,"160,000",타워팰리스2,9,0,23,115.63,467-17,11680,27
1986,2020,도곡동,"49,300",럭키(462),9,0,24,79.89,462,11680,3
1995,2020,도곡동,"90,000",럭키(963),9,90,24,124.1,963,11680,9
2004,2020,도곡동,"23,000",대우디오빌,9,0,24,25.89,952,11680,14
2016,2020,도곡동,"70,000",래미안도곡카운티,9,70,24,71.85,538-3,11680,9
2006,2020,도곡동,"3,000",SK허브프리모,9,220,25,67.57,953-1,11680,6
1988,2020,도곡동,"57,000",한신엠비씨,9,100,26,117.57,895-8,11680,15
2016,2020,도곡동,"101,850",래미안도곡카운티,9,0,26,71.85,538-3,11680,18
2006,2020,도곡동,"140,000",도곡렉슬,9,50,26,84.9984,527,11680,13
2003,2020,도곡동,"115,000",타워팰리스2,9,19,26,92.8,467-17,11680,25
2005,2020,도곡동,"105,000",경남,9,0,26,84.94,967,11680,22
1985,2020,도곡동,"94,500",우성4,9,0,26,152.74,465,11680,9
1985,2020,도곡동,"42,000",한신(개포),9,0,26,52.72,464,11680,3
2005,2020,도곡동,"73,000",경남,9,0,26,84.94,967,11680,11
2001,2020,도곡동,"71,000",삼성래미안,9,0,26,59.96,91-5,11680,4
1995,2020,도곡동,"58,000",럭키(963),9,0,26,84.97,963,11680,7
1995,2020,도곡동,"58,000",럭키(963),9,0,26,84.97,963,11680,7
2006,2020,도곡동,"155,000",도곡렉슬,9,0,28,84.9984,527,11680,5
2006,2020,도곡동,"32,000",SK허브프리모,9,0,28,33.8,953-1,11680,15
1998,2020,도곡동,"175,000",현대파크빌라,9,0,28,228.63,192-2,11680,4
2007,2020,도곡동,"80,000",도곡1차아이파크,9,165,28,130.259,543-7,11680,18
1988,2020,도곡동,"100,000",한신엠비씨,9,0,28,117.57,895-8,11680,5
1986,2020,도곡동,"62,000",역삼우성,9,0,28,84.83,934-10,11680,10
1997,2020,도곡동,"22,000",중명하니빌,9,0,29,33.12,965,11680,7
1985,2020,도곡동,"50,000",한신(개포),9,0,29,59.48,464,11680,7
2005,2020,도곡동,"50,000",경남,9,120,29,84.94,967,11680,12
1998,2020,도곡동,"70,000",우성캐릭터빌,9,350,29,167.74,467-18,11680,13
2004,2020,도곡동,"50,000",타워팰리스3,9,430,29,124.641,467-29,11680,45
2006,2020,도곡동,"107,000",도곡렉슬,9,0,29,84.9984,527,11680,14
1986,2020,도곡동,"59,000",역삼우성,9,0,29,84.83,934-10,11680,2
2006,2020,도곡동,"2,000",SK허브프리모,9,90,29,33.8,953-1,11680,13
