건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2007,2020,역삼동,"160,000",래미안펜타빌,10,0,1,157.37,713-7,11680,3
2004,2020,역삼동,"60,000",역삼동우정에쉐르1,10,0,4,71.78,826-29,11680,5
2008,2020,역삼동,"120,000",역삼2차아이파크,10,50,5,84.587,765-32,11680,9
2017,2020,역삼동,"30,000",프리빌리지,10,54,5,49.98,723-16,11680,2
1997,2020,역삼동,"5,000",대림역삼,10,210,5,59.66,761-10,11680,8
2003,2020,역삼동,"20,000",진넥스빌2,10,0,6,23.85,706-24,11680,11
2006,2020,역삼동,"122,800",개나리래미안,10,0,6,129.96,754,11680,3
2014,2020,역삼동,"17,800",이스턴오피스텔,10,0,6,14.92,735-15,11680,9
2005,2020,역삼동,"50,000",e-편한세상,10,140,6,59.606,755-4,11680,16
2005,2020,역삼동,"77,700",e-편한세상,10,0,6,59.606,755-4,11680,22
2001,2020,역삼동,"27,000",한화진넥스빌,10,0,6,39.2,706-20,11680,8
2011,2020,역삼동,"70,000",래미안그레이튼(진달래2차),10,120,7,84.87,762-3,11680,1
1999,2020,역삼동,"17,850",현대휴먼터치빌,10,0,7,25.92,606-18,11680,16
2006,2020,역삼동,"130,000",개나리래미안,10,0,7,84.93,754,11680,5
2017,2020,역삼동,"51,450",프리빌리지,10,0,7,44.76,723-16,11680,5
2017,2020,역삼동,"51,450",프리빌리지,10,0,7,44.76,723-16,11680,5
2006,2020,역삼동,"37,000",역삼 I'PARK,10,0,7,28.246,713-11,11680,3
2014,2020,역삼동,"80,000",테헤란아이파크,10,160,7,92.6232,709-5,11680,1
1996,2020,역삼동,"26,200",한스빌(836),10,0,8,41.95,836,11680,4
2005,2020,역삼동,"52,000",e-편한세상,10,88,8,59.606,755-4,11680,9
2007,2020,역삼동,"70,000",쎄비앙 102동,10,0,8,99.24,778-5,11680,4
2002,2020,역삼동,"85,000",경남아너스빌,10,0,8,84.688,722,11680,13
2006,2020,역삼동,"50,000",역삼푸르지오,10,120,8,59.8848,754-1,11680,15
2013,2020,역삼동,"1,000",(817-25),10,90,8,20.7,817-25,11680,3
2006,2020,역삼동,"40,000",역삼푸르지오,10,0,9,59.8848,754-1,11680,7
2008,2020,역삼동,"71,400",역삼2차아이파크,10,0,9,59.368,765-32,11680,5
2005,2020,역삼동,"79,800",e-편한세상,10,0,9,59.606,755-4,11680,13
2012,2020,역삼동,"145,000",개나리SK뷰,10,0,9,84.99,716-3,11680,22
2005,2020,역삼동,"76,600",역삼래미안,10,0,9,59.4,757,11680,2
2006,2020,역삼동,"80,000",개나리 푸르지오,10,200,9,84.9876,755-1,11680,6
2005,2020,역삼동,"78,750",e-편한세상,10,0,10,59.606,755-4,11680,5
2016,2020,역삼동,"110,000",역삼자이,10,0,10,84.993,711-3,11680,9
2016,2020,역삼동,"130,200",역삼자이,10,0,10,114.5958,711-3,11680,13
2016,2020,역삼동,"125,000",역삼자이,10,30,10,114.5958,711-3,11680,15
2005,2020,역삼동,"70,000",e-편한세상,10,50,10,59.606,755-4,11680,6
2005,2020,역삼동,"71,400",역삼래미안,10,0,10,59.53,757,11680,3
2009,2020,역삼동,"10,000",래미안그레이튼,10,300,10,70.98,763-16,11680,5
2009,2020,역삼동,"93,450",래미안그레이튼,10,0,10,70.98,763-16,11680,4
2005,2020,역삼동,"110,000",e-편한세상,10,0,12,59.606,755-4,11680,4
2006,2020,역삼동,"125,000",역삼푸르지오,10,0,12,84.9097,754-1,11680,6
2006,2020,역삼동,"50,000",개나리래미안,10,220,13,114.65,754,11680,10
2010,2020,역삼동,"70,000",래미안그레이튼(진달래2차),10,250,13,105.89,762-3,11680,25
2009,2020,역삼동,"60,000",래미안그레이튼,10,120,13,59.97,763-16,11680,19
2001,2020,역삼동,"7,000",한화진넥스빌,10,54,13,39.2,706-20,11680,16
2010,2020,역삼동,"170,000",래미안그레이튼(진달래2차),10,0,14,120.37,762-3,11680,26
2006,2020,역삼동,"100,000",역삼푸르지오,10,0,14,59.8848,754-1,11680,6
2006,2020,역삼동,"141,000",역삼 I'PARK,10,0,14,144.431,713-11,11680,4
2006,2020,역삼동,"103,950",역삼푸르지오,10,0,14,84.9097,754-1,11680,8
2004,2020,역삼동,"17,500",강남역우정에쉐르,10,0,15,17.13,823-7,11680,7
2005,2020,역삼동,"58,800",역삼래미안,10,32,15,59.53,757,11680,13
2005,2020,역삼동,"5,000",역삼래미안,10,240,15,59.53,757,11680,21
2005,2020,역삼동,"58,800",역삼래미안,10,32,15,59.53,757,11680,13
1996,2020,역삼동,"28,000",한스빌(836),10,0,15,39.89,836,11680,4
2006,2020,역삼동,"2,000",역삼디오슈페리움,10,159,15,46.9,832-5,11680,16
2006,2020,역삼동,"175,000",개나리래미안,10,0,15,144.98,754,11680,3
2001,2020,역삼동,"150,000",현대까르띠에710,10,0,15,149.7,710,11680,12
2014,2020,역삼동,"120,000",테헤란아이파크,10,20,15,92.6232,709-5,11680,11
2014,2020,역삼동,"105,000",테헤란아이파크,10,53,15,92.6232,709-5,11680,9
2014,2020,역삼동,"115,000",테헤란아이파크,10,0,16,70.8333,709-5,11680,11
2004,2020,역삼동,"20,000",강남역우정에쉐르,10,0,16,17.23,823-7,11680,7
2005,2020,역삼동,"30,000",역삼래미안,10,140,16,59.73,757,11680,16
2016,2020,역삼동,"55,300",역삼자이,10,0,16,59.9977,711-3,11680,8
2016,2020,역삼동,"55,300",역삼자이,10,0,16,59.9977,711-3,11680,13
2016,2020,역삼동,"55,300",역삼자이,10,0,16,59.9977,711-3,11680,12
2004,2020,역삼동,"1,000",강남역우정에쉐르,10,70,16,17.13,823-7,11680,5
2011,2020,역삼동,"105,000",래미안그레이튼(진달래2차),10,0,17,84.87,762-3,11680,16
2006,2020,역삼동,"75,500",역삼푸르지오,10,0,17,59.8848,754-1,11680,17
2016,2020,역삼동,"88,500",역삼자이,10,0,17,59.9977,711-3,11680,18
2016,2020,역삼동,"50,000",역삼자이,10,190,17,59.9977,711-3,11680,31
2005,2020,역삼동,"42,000",e-편한세상,10,110,17,59.947,755-4,11680,10
2010,2020,역삼동,"79,800",래미안그레이튼(진달래2차),10,0,17,59.78,762-3,11680,17
1998,2020,역삼동,"50,000",동부센트레빌,10,150,17,59.82,716,11680,16
1996,2020,역삼동,"27,300",한스빌(836),10,0,17,39.89,836,11680,7
2017,2020,역삼동,"70,000",동원스위트뷰역삼,10,70,17,84.83,745-13,11680,2
2005,2020,역삼동,"120,000",역삼래미안,10,0,17,80.87,757,11680,1
2011,2020,역삼동,"150,000",래미안그레이튼(진달래2차),10,0,17,84.87,762-3,11680,17
2002,2020,역삼동,"25,000",역삼동하나빌,10,0,17,33.37,681-26,11680,4
1998,2020,역삼동,"78,000",동부센트레빌,10,0,19,59.82,716,11680,2
2016,2020,역삼동,"150,000",역삼자이,10,0,19,114.019,711-3,11680,10
1998,2020,역삼동,"78,000",동부센트레빌,10,0,19,59.82,716,11680,15
2012,2020,역삼동,"104,100",개나리SK뷰,10,150,20,127.27,716-3,11680,6
2001,2020,역삼동,"30,000",한화진넥스빌,10,0,20,39.2,706-20,11680,17
2005,2020,역삼동,"100,000",역삼래미안,10,0,20,59.53,757,11680,9
2005,2020,역삼동,"74,000",e-편한세상,10,0,20,59.606,755-4,11680,3
2005,2020,역삼동,"80,000",e-편한세상,10,50,20,59.606,755-4,11680,23
2005,2020,역삼동,"74,970",역삼래미안,10,0,20,59.65,757,11680,13
2004,2020,역삼동,"49,000",역삼동우정에쉐르1,10,0,21,71.78,826-29,11680,6
2014,2020,역삼동,"12,000",이스턴오피스텔,10,30,21,14.78,735-15,11680,9
2002,2020,역삼동,"30,000",대우디오빌,10,0,21,30.03,720-25,11680,13
2006,2020,역삼동,"134,400",개나리래미안,10,0,21,129.96,754,11680,10
2004,2020,역삼동,"35,000",대우디오빌플러스,10,0,21,43.99,824-25,11680,2
2014,2020,역삼동,"10,000",테헤란아이파크,10,340,22,70.8333,709-5,11680,11
2004,2020,역삼동,"20,000",강남역우정에쉐르,10,0,22,16.78,823-7,11680,12
2002,2020,역삼동,"62,000",명인갤러리,10,0,22,77.59,729-37,11680,6
2006,2020,역삼동,"110,000",역삼푸르지오,10,0,22,59.8848,754-1,11680,3
2005,2020,역삼동,"40,000",에스케이허브젠,10,100,22,84.99,831-45,11680,2
2005,2020,역삼동,"50,000",e-편한세상,10,94,23,59.606,755-4,11680,14
1996,2020,역삼동,"30,000",한스빌(836),10,0,23,39.89,836,11680,4
2006,2020,역삼동,"70,000",역삼푸르지오,10,0,23,59.8848,754-1,11680,10
1999,2020,역삼동,"23,100",현대휴먼터치빌,10,0,23,35.88,606-18,11680,14
2004,2020,역삼동,"29,400",대우디오빌플러스,10,0,23,43.99,824-25,11680,2
2007,2020,역삼동,"82,000",쌍용플레티넘밸류,10,0,23,116.67,826-37,11680,6
2012,2020,역삼동,"27,000",대명벨리온,10,0,23,30.522,727-2,11680,6
2005,2020,역삼동,"87,000",역삼래미안,10,25,24,80.87,757,11680,18
2005,2020,역삼동,"30,000",역삼래미안,10,250,24,80.87,757,11680,4
2016,2020,역삼동,"60,000",역삼자이,10,250,24,84.4816,711-3,11680,24
2006,2020,역삼동,"3,000",개나리래미안,10,300,24,59.95,754,11680,7
2012,2020,역삼동,"48,987",개나리SK뷰,10,0,26,84.99,716-3,11680,6
2016,2020,역삼동,"136,500",역삼자이,10,0,26,114.019,711-3,11680,27
2005,2020,역삼동,"95,000",e-편한세상,10,0,27,59.606,755-4,11680,10
2009,2020,역삼동,"135,000",래미안그레이튼,10,0,27,84.97,763-16,11680,1
1996,2020,역삼동,"27,300",한스빌(836),10,0,27,39.89,836,11680,4
2002,2020,역삼동,"75,000",현대트라움,10,0,27,165.23,760-7,11680,2
2003,2020,역삼동,"21,000",진넥스빌2,10,0,27,30.53,706-24,11680,9
2006,2020,역삼동,"41,000",역삼 I'PARK,10,0,27,28.246,713-11,11680,11
2005,2020,역삼동,"3,000",e-편한세상,10,280,27,59.947,755-4,11680,4
2013,2020,역삼동,"3,000",에레프,10,60,28,14.31,831-29,11680,9
2006,2020,역삼동,"38,000",역삼 I'PARK,10,0,28,28.246,713-11,11680,2
2005,2020,역삼동,"76,650",역삼래미안,10,0,28,59.4,757,11680,6
2012,2020,역삼동,"18,000",요진와이시티미니,10,0,28,12.94,727-9,11680,3
2005,2020,역삼동,"74,000",에스케이허브젠,10,0,29,84.99,831-45,11680,5
2003,2020,역삼동,"40,000",공간쉐르빌,10,0,29,43.27,783-30,11680,4
2014,2020,역삼동,"135,000",테헤란아이파크,10,0,29,80.1995,709-5,11680,7
2003,2020,역삼동,"68,000",역삼르비앙1,10,0,29,148.12,835-12,11680,4
2006,2020,역삼동,"10,000",역삼푸르지오,10,250,30,59.8848,754-1,11680,12
2002,2020,역삼동,"29,000",대우디오빌,10,0,30,30.03,720-25,11680,5
2002,2020,역삼동,"48,300",대우디오빌,10,0,30,59.505,720-25,11680,23
2006,2020,역삼동,"41,000",역삼 I'PARK,10,0,30,28.246,713-11,11680,7
1998,2020,역삼동,"82,000",동부센트레빌,10,0,31,59.97,716,11680,10
2006,2020,역삼동,"99,500",역삼푸르지오,10,0,31,84.9097,754-1,11680,8
2005,2020,역삼동,"52,000",역삼래미안,10,58,31,59.4,757,11680,5
2004,2020,역삼동,"53,000",역삼동그린비,10,0,31,106.69,656-32,11680,4
1987,2020,개포동,"35,000",개포6차우성아파트1동~8동,10,0,1,67.28,658-1,11680,5
1984,2020,개포동,"68,000",경남1,10,0,5,96.98,649,11680,9
1983,2020,개포동,"60,000",개포주공 5단지,10,0,5,83.17,187,11680,6
1983,2020,개포동,"39,500",개포주공 5단지,10,0,5,53.98,187,11680,6
2019,2020,개포동,"60,000",래미안블레스티지,10,140,6,59.967,1280,11680,12
1992,2020,개포동,"20,000",성원대치2단지아파트,10,0,7,33.18,12,11680,2
1983,2020,개포동,"50,000",개포주공 6단지,10,0,7,83.21,185,11680,9
2019,2020,개포동,"150,000",디에이치아너힐즈,10,0,8,84.36,138,11680,12
1983,2020,개포동,"53,500",개포주공 5단지,10,0,8,83.17,187,11680,14
1992,2020,개포동,"26,200",성원대치2단지아파트,10,0,8,33.18,12,11680,2
2019,2020,개포동,"160,000",래미안블레스티지,10,0,8,99.919,1280,11680,28
1992,2020,개포동,"47,000",성원대치2단지아파트,10,0,8,49.86,12,11680,13
2019,2020,개포동,"170,000",래미안블레스티지,10,0,8,84.94,1280,11680,9
1983,2020,개포동,"41,000",개포주공 6단지,10,0,9,60.13,185,11680,14
1992,2020,개포동,"18,000",성원대치2단지아파트,10,38,9,39.53,12,11680,14
2019,2020,개포동,"60,000",래미안블레스티지,10,150,10,59.967,1280,11680,6
1986,2020,개포동,"30,000",현대2,10,150,10,84.81,654,11680,1
1984,2020,개포동,"100,000",현대1차101동~106동,10,0,10,128.62,653,11680,10
1983,2020,개포동,"56,000",개포주공 5단지,10,0,10,83.17,187,11680,10
1983,2020,개포동,"59,000",개포주공 6단지,10,0,10,83.21,185,11680,3
1992,2020,개포동,"55,000",성원대치2단지아파트,10,0,10,49.86,12,11680,3
1992,2020,개포동,"29,400",성원대치2단지아파트,10,0,10,39.53,12,11680,3
2019,2020,개포동,"60,000",래미안블레스티지,10,110,11,59.837,1280,11680,20
2019,2020,개포동,"160,000",디에이치아너힐즈,10,0,11,91.78,138,11680,1
2019,2020,개포동,"10,000",래미안블레스티지,10,330,12,59.967,1280,11680,12
1992,2020,개포동,"30,000",삼익대청아파트,10,65,12,51.12,12,11680,10
2020,2020,개포동,"130,000",656,10,0,13,84.86,656,11680,13
1983,2020,개포동,"50,000",개포주공 5단지,10,0,13,61.19,187,11680,13
1983,2020,개포동,"40,000",개포주공 7단지,10,0,13,53.46,185,11680,1
1992,2020,개포동,"3,000",성원대치2단지아파트,10,110,14,49.86,12,11680,7
1992,2020,개포동,"30,400",성원대치2단지아파트,10,0,14,39.53,12,11680,9
1992,2020,개포동,"33,600",성원대치2단지아파트,10,0,14,39.53,12,11680,6
1992,2020,개포동,"24,000",성원대치2단지아파트,10,0,14,33.18,12,11680,8
2019,2020,개포동,"127,000",디에이치아너힐즈,10,0,14,76.17,138,11680,24
1986,2020,개포동,"70,000",개포현대200동,10,0,14,82.2,655-1,11680,7
2019,2020,개포동,"150,000",디에이치아너힐즈,10,0,15,84.63,138,11680,2
1988,2020,개포동,"65,000",개포2차현대아파트(220),10,0,15,77.75,655-2,11680,9
2019,2020,개포동,"100,000",래미안블레스티지,10,120,15,84.943,1280,11680,16
1992,2020,개포동,"25,200",성원대치2단지아파트,10,0,16,33.18,12,11680,9
1992,2020,개포동,"47,000",삼익대청아파트,10,0,16,51.12,12,11680,4
2020,2020,개포동,"30,000",656,10,260,16,74.66,656,11680,7
1992,2020,개포동,"32,000",삼익대청아파트,10,0,16,39.53,12,11680,3
1992,2020,개포동,"30,975",삼익대청아파트,10,0,16,39.53,12,11680,3
2019,2020,개포동,"100,000",래미안블레스티지,10,0,16,59.967,1280,11680,3
1983,2020,개포동,"52,000",개포주공 6단지,10,0,16,83.21,185,11680,10
1995,2020,개포동,"90,000",쌍용,10,0,16,162.94,655-3,11680,7
1983,2020,개포동,"57,000",개포주공 5단지,10,0,16,83.17,187,11680,3
1983,2020,개포동,"45,000",개포주공 6단지,10,0,17,60.13,185,11680,7
1983,2020,개포동,"52,500",개포주공 6단지,10,0,17,73.02,185,11680,4
1992,2020,개포동,"3,000",성원대치2단지아파트,10,105,17,39.53,12,11680,8
1987,2020,개포동,"83,000",우성8,10,0,17,79.61,179,11680,7
1983,2020,개포동,"90,000",개포주공 6단지,10,0,17,83.21,185,11680,9
1992,2020,개포동,"42,000",성원대치2단지아파트,10,0,18,49.86,12,11680,3
2000,2020,개포동,"30,000",새롬(1164-14),10,0,18,57.93,1164-14,11680,4
1983,2020,개포동,"50,000",개포주공 5단지,10,100,19,83.17,187,11680,2
1983,2020,개포동,"49,000",개포주공 7단지,10,0,19,73.26,185,11680,5
2020,2020,개포동,"10,000",656,10,260,19,59.92,656,11680,9
1983,2020,개포동,"45,000",개포주공 5단지,10,0,20,53.98,187,11680,12
1983,2020,개포동,"40,000",개포주공 5단지,10,0,20,53.98,187,11680,6
1992,2020,개포동,"49,000",삼익대청아파트,10,0,20,60,12,11680,14
1992,2020,개포동,"43,000",성원대치2단지아파트,10,0,20,39.53,12,11680,14
1983,2020,개포동,"39,900",개포주공 5단지,10,0,20,53.98,187,11680,4
2019,2020,개포동,"100,000",래미안블레스티지,10,180,21,84.943,1280,11680,19
1983,2020,개포동,"53,500",개포주공 7단지,10,0,21,73.26,185,11680,4
1984,2020,개포동,"80,000",개포우성3차,10,30,21,161,652,11680,6
1992,2020,개포동,"5,000",삼익대청아파트,10,165,22,60,12,11680,7
1992,2020,개포동,"31,500",성원대치2단지아파트,10,0,22,39.53,12,11680,15
1986,2020,개포동,"120,000",현대2,10,0,22,131.83,654,11680,4
1984,2020,개포동,"94,500",개포우성3차,10,0,22,161,652,11680,10
1992,2020,개포동,"28,350",성원대치2단지아파트,10,0,23,33.18,12,11680,9
1992,2020,개포동,"55,000",성원대치2단지아파트,10,0,23,49.86,12,11680,2
1992,2020,개포동,"30,400",성원대치2단지아파트,10,0,23,39.53,12,11680,3
1992,2020,개포동,"27,000",성원대치2단지아파트,10,20,23,39.53,12,11680,3
1992,2020,개포동,"31,300",성원대치2단지아파트,10,0,24,39.53,12,11680,12
1992,2020,개포동,"27,000",성원대치2단지아파트,10,30,24,39.53,12,11680,15
1992,2020,개포동,"41,050",삼익대청아파트,10,0,24,51.12,12,11680,3
1987,2020,개포동,"44,000",개포6차우성아파트1동~8동,10,0,24,79.97,658-1,11680,5
1983,2020,개포동,"36,500",개포주공 5단지,10,0,24,53.98,187,11680,14
2019,2020,개포동,"130,000",래미안블레스티지,10,0,25,99.991,1280,11680,10
1983,2020,개포동,"36,750",개포주공 7단지,10,0,27,60.76,185,11680,15
1983,2020,개포동,"52,500",개포주공 7단지,10,0,27,83.7,185,11680,8
1992,2020,개포동,"33,600",삼익대청아파트,10,0,27,39.53,12,11680,5
1986,2020,개포동,"71,400",현대2,10,0,27,84.81,654,11680,9
2020,2020,개포동,"70,000",656,10,285,28,96.93,656,11680,13
2019,2020,개포동,"80,000",래미안블레스티지,10,180,28,84.94,1280,11680,21
1987,2020,개포동,"42,000",개포6차우성아파트1동~8동,10,0,28,79.97,658-1,11680,4
2020,2020,개포동,"110,000",656,10,0,29,74.66,656,11680,10
2020,2020,개포동,"175,000",656,10,150,29,136.06,656,11680,32
1992,2020,개포동,"31,500",삼익대청아파트,10,0,30,39.53,12,11680,7
1992,2020,개포동,"50,400",삼익대청아파트,10,0,30,60,12,11680,13
1992,2020,개포동,"35,000",삼익대청아파트,10,10,30,39.53,12,11680,7
1987,2020,개포동,"44,500",개포6차우성아파트1동~8동,10,0,30,79.97,658-1,11680,3
1992,2020,개포동,"48,000",삼익대청아파트,10,0,30,60,12,11680,15
1983,2020,개포동,"38,850",개포주공 7단지,10,0,30,60.76,185,11680,15
2019,2020,개포동,"145,000",디에이치아너힐즈,10,0,30,84.36,138,11680,2
1992,2020,개포동,"40,000",삼익대청아파트,10,0,31,39.53,12,11680,2
1983,2020,개포동,"53,000",개포주공 7단지,10,0,31,83.7,185,11680,3
1987,2020,개포동,"73,500",우성8,10,0,31,79.61,179,11680,6
1983,2020,개포동,"54,600",개포주공 5단지,10,0,31,74.25,187,11680,2
1992,2020,개포동,"21,000",성원대치2단지아파트,10,23,31,33.18,12,11680,7
1992,2020,청담동,"102,900",청담아이파크,10,0,3,110.18,130,11680,3
1999,2020,청담동,"37,000",삼환,10,0,5,43.68,10,11680,15
1988,2020,청담동,"56,000",현대아파트,10,0,5,84.92,23,11680,7
2017,2020,청담동,"110,000",청담린든그로브,10,0,7,84.9979,67-1,11680,1
1999,2020,청담동,"87,150",삼환,10,0,7,114.97,10,11680,5
2011,2020,청담동,"10,000",청담자이,10,320,7,49.639,134-38,11680,20
2003,2020,청담동,"30,000",상지카일룸,10,"1,900",9,244.46,128,11680,4
1984,2020,청담동,"61,950",진흥아파트,10,0,10,109.31,65,11680,5
2011,2020,청담동,"80,000",청담자이,10,340,12,89.356,134-38,11680,20
1996,2020,청담동,"90,000",씨티3,10,0,12,149.77,105,11680,4
2011,2020,청담동,"73,500",청담자이,10,315,13,89.356,134-38,11680,31
1999,2020,청담동,"150,000",삼환,10,0,13,114.97,10,11680,16
2001,2020,청담동,"150,000",상지리츠빌5A,10,0,14,152.85,127-12,11680,4
2011,2020,청담동,"120,000",청담자이,10,0,15,50.316,134-38,11680,20
1999,2020,청담동,"89,000",청담우방,10,0,15,118.53,43,11680,8
2002,2020,청담동,"78,750",청담대림e-편한세상,10,0,15,81.84,30-33,11680,1
1999,2020,청담동,"75,000",청담현대3차아파트,10,0,16,85,127-31,11680,5
1999,2020,청담동,"90,000",삼성청담아파트,10,0,17,59.99,42,11680,12
1984,2020,청담동,"50,000",진흥아파트,10,190,17,145.69,65,11680,1
1984,2020,청담동,"60,000",진흥아파트,10,160,17,145.69,65,11680,8
2004,2020,청담동,"93,000",대우유로카운티,10,0,17,105.66,50-5,11680,2
2000,2020,청담동,"30,000",상지리츠빌4B,10,300,19,201.75,114-18,11680,2
2004,2020,청담동,"130,000",연세7차 B동,10,0,20,214.47,127-2,11680,5
2003,2020,청담동,"30,000",대우로얄카운티3,10,"1,200",20,244.72,117-6,11680,4
2011,2020,청담동,"55,000",청담자이,10,120,20,49.639,134-38,11680,17
2011,2020,청담동,"126,000",청담자이,10,0,21,82.365,134-38,11680,14
2013,2020,청담동,"31,500",청담 신원아침도시마인,10,0,22,31.0225,122-35,11680,7
2018,2020,청담동,"21,500",라테라스 청담,10,0,23,19.59,76-12,11680,2
1984,2020,청담동,"89,250",진흥아파트,10,0,23,145.69,65,11680,8
2005,2020,청담동,200,휴먼스타빌,10,590,23,35.905,5-25,11680,13
2004,2020,청담동,"54,000",청담그랑빌,10,0,23,84.72,46-5,11680,2
2015,2020,청담동,"3,000",청담스위트,10,70,24,12.449,34-13,11680,5
1997,2020,청담동,"52,500",청담동삼성1차아파트101동,10,0,24,59.4,33,11680,11
1988,2020,청담동,"58,000",현대아파트,10,0,24,84.76,23,11680,3
2005,2020,청담동,"65,000",우성,10,0,27,81.85,11-25,11680,4
1997,2020,청담동,"90,000",청담동삼성1차아파트101동,10,0,28,84.57,33,11680,4
2002,2020,청담동,"135,000",상지리츠빌6,10,0,28,168.67,106-1,11680,1
1999,2020,청담동,"50,000",삼성청담공원아파트,10,120,28,107.22,60,11680,8
2003,2020,청담동,"50,000",영풍마드레빌,10,140,29,84.82,36,11680,3
1999,2020,청담동,"55,000",삼환,10,0,29,57.78,10,11680,2
1994,2020,청담동,"57,000",청강(건영),10,0,30,84.595,108,11680,2
2011,2020,청담동,"120,000",청담자이,10,0,31,49.593,134-38,11680,14
2018,2020,청담동,"52,500",라테라스 청담,10,0,31,35.31,76-12,11680,5
2018,2020,청담동,"29,000",라테라스 청담,10,0,31,18.55,76-12,11680,7
2008,2020,삼성동,"53,000",삼성동힐스테이트 1단지,10,0,2,31.402,16-2,11680,6
2018,2020,삼성동,"80,000",삼성동센트럴아이파크,10,500,4,123.3,188,11680,9
2000,2020,삼성동,"15,000",삼성동롯데아파트,10,180,5,59.4,17,11680,8
1998,2020,삼성동,"85,000",서광아파트,10,0,6,84.93,2,11680,3
2006,2020,삼성동,"10,000",블루밍하우스,10,390,7,157.02,64-4,11680,3
2008,2020,삼성동,"120,000",현대힐스테이트 2단지,10,0,7,84.236,50,11680,14
2006,2020,삼성동,"20,000",래미안(201동),10,255,8,84.9,102,11680,4
1998,2020,삼성동,"22,000",풍림(1차),10,95,8,59.7,106,11680,12
2001,2020,삼성동,"95,000",한일,10,0,9,80.29,48,11680,10
2008,2020,삼성동,"3,000",삼성동힐스테이트 1단지,10,168,9,31.402,16-2,11680,7
2007,2020,삼성동,"101,000",롯데캐슬프레미어,10,0,9,84.465,11,11680,5
1998,2020,삼성동,"56,700",삼성동한솔아파트,10,0,10,58.57,4-6,11680,4
2000,2020,삼성동,"60,000",삼성동롯데아파트,10,160,10,91.77,17,11680,14
1996,2020,삼성동,"65,000",푸른솔아파트1동,10,0,10,59.4,4-3,11680,10
1998,2020,삼성동,"49,350",삼성풍림2차아파트,10,0,10,59.94,104,11680,2
2008,2020,삼성동,"59,000",삼성동힐스테이트 1단지,10,0,10,31.402,16-2,11680,20
2008,2020,삼성동,"20,000",현대힐스테이트 2단지,10,320,10,84.349,50,11680,2
1998,2020,삼성동,"79,000",서광아파트,10,0,11,59.67,2,11680,5
2007,2020,삼성동,"120,000",래미안삼성2차,10,0,12,101.38,7-3,11680,10
2007,2020,삼성동,"50,000",롯데캐슬프레미어,10,370,12,121.931,11,11680,3
2007,2020,삼성동,"110,000",래미안삼성2차,10,0,13,101.38,7-3,11680,19
2003,2020,삼성동,"90,000",미켈란107,10,0,13,83,107,11680,8
2006,2020,삼성동,"78,700",래미안삼성1차,10,0,13,84.8,103-22,11680,6
1998,2020,삼성동,"73,500",삼성동한솔아파트,10,0,13,85,4-6,11680,5
2008,2020,삼성동,"10,000",현대힐스테이트 2단지,10,337,14,84.236,50,11680,11
2008,2020,삼성동,"47,250",삼성동힐스테이트 1단지,10,0,14,31.402,16-2,11680,3
2008,2020,삼성동,"125,000",삼성동힐스테이트 1단지,10,0,14,84.503,16-2,11680,7
2008,2020,삼성동,"105,000",삼성동힐스테이트 1단지,10,0,14,114.463,16-2,11680,2
2002,2020,삼성동,"53,500",그라나다,10,0,15,64.8,45-5,11680,5
2008,2020,삼성동,"30,000",삼성동힐스테이트 1단지,10,75,16,31.402,16-2,11680,8
2006,2020,삼성동,"120,000",영무예다음,10,0,16,115.88,122-7,11680,4
2003,2020,삼성동,"24,600",LG선릉에클라트(A),10,0,16,36.16,142-7,11680,5
2004,2020,삼성동,"26,000",LG선릉에클라트(B),10,0,16,36.35,142-3,11680,14
2008,2020,삼성동,"123,000",삼성동힐스테이트 1단지,10,0,17,84.349,16-2,11680,14
2008,2020,삼성동,"63,000",현대힐스테이트 2단지,10,0,17,40.586,50,11680,8
2001,2020,삼성동,"53,000",삼성파크,10,220,17,121.69,126,11680,2
2008,2020,삼성동,"44,100",삼성동힐스테이트 1단지,10,0,19,26.5,16-2,11680,16
2008,2020,삼성동,"125,000",삼성동힐스테이트 1단지,10,0,20,84.236,16-2,11680,9
2008,2020,삼성동,"20,000",현대힐스테이트 2단지,10,370,20,84.349,50,11680,5
2008,2020,삼성동,"105,000",현대힐스테이트 2단지,10,0,20,84.236,50,11680,19
2004,2020,삼성동,"100,800",대우멤버스카운티(101동),10,0,20,152.45,98-18,11680,2
2004,2020,삼성동,"78,700",미켈란147,10,0,20,83.69,147-2,11680,10
2004,2020,삼성동,"27,300",LG선릉에클라트(B),10,0,20,36.35,142-3,11680,10
2000,2020,삼성동,"63,000",삼성동롯데아파트,10,0,21,59.4,17,11680,5
1998,2020,삼성동,"115,000",상아빌라트,10,0,22,188.71,47-20,11680,3
1996,2020,삼성동,"33,600",석탑아파트101동,10,130,22,84.6,3-3,11680,15
1996,2020,삼성동,"10,000",석탑아파트101동,10,158,22,59.43,3-3,11680,6
1998,2020,삼성동,"78,000",삼성동한솔아파트,10,0,23,85,4-6,11680,19
1992,2020,삼성동,"50,000",청구아파트,10,100,23,84.99,78-4,11680,1
1998,2020,삼성동,"40,000",서광아파트,10,150,23,59.67,2,11680,9
2008,2020,삼성동,"44,100",삼성동힐스테이트 1단지,10,0,23,26.5,16-2,11680,21
2007,2020,삼성동,"70,000",롯데캐슬프레미어,10,112,24,84.465,11,11680,20
